id	utterance	context	targetValue
ns-1033	how many americans have won a gold medal?	csv/203-csv/308.csv	5
ns-1034	was the amount of wins in the 2006-07 time period more or less than 10?	csv/204-csv/962.csv	less
ns-1035	who earned the most points, john surtees or jack brabham?	csv/204-csv/641.csv	Jack Brabham
ns-1036	what is the number of nambour, queensland television channels owned by seven network?	csv/203-csv/51.csv	2
ns-1037	how many skaters finished before american skater dianne holum?	csv/204-csv/120.csv	12
ns-1038	which game had the largest difference between the winning and losing scores?	csv/203-csv/636.csv	54
ns-1039	which one is above russia	csv/204-csv/107.csv	Greece
ns-1040	list the number of men's winners from kenya.	csv/204-csv/31.csv	11
ns-1041	which is the only country that has a greater amount of bronze medals than lithuania?	csv/204-csv/261.csv	Ukraine
ns-1042	besides hendricks which other townships have their land area as 142 km?	csv/203-csv/459.csv	Harrison
ns-1043	what is the next largest party to hold seats in the first duma after the kadets?	csv/204-csv/599.csv	Labour group
ns-1044	what name comes before bushey health?	csv/204-csv/218.csv	Bournehall
ns-1045	which date has the largest attendance?	csv/204-csv/947.csv	September 15, 1974
ns-1046	what sports did this country win the most medals for during these olympics?	csv/204-csv/884.csv	Cycling
ns-1047	what is the number of times she placed 1st?	csv/204-csv/364.csv	2
ns-1048	who was iceland's first lutheran bishop?	csv/203-csv/875.csv	Geir Vídalín
ns-1049	how many episodes has the same amount of people sent home as episode five?	csv/204-csv/945.csv	3
ns-1050	how many of the plants listed have a size of at least 10 square meters?	csv/203-csv/699.csv	5
ns-1051	which song that had a chart position had the least amount of success?	csv/203-csv/629.csv	"I Ain't Playin'"
ns-1052	which skiier had the least penalties?	csv/203-csv/441.csv	Dmitriy Pozdnyakov (KAZ)
ns-1053	how many total times has the mexican grand prix taken place?	csv/203-csv/367.csv	16
ns-1054	who did this person play in their first friendly game?	csv/204-csv/913.csv	Cambodia
ns-1055	how many participants are from australia?	csv/204-csv/422.csv	1
ns-1056	what were the total number of years served by andrew johnson?	csv/203-csv/800.csv	4
ns-1057	who had more silver medals, canada or morocco?	csv/203-csv/70.csv	Morocco
ns-1058	what domestic tournament was before the indian premier league?	csv/204-csv/642.csv	2011-12 MiWay T20 Challenge
ns-1059	what were the total number of ships that were scrapped?	csv/203-csv/313.csv	18
ns-1060	which teams played before 1979?	csv/203-csv/255.csv	India|West Indies|England
ns-1061	what is the total output (in mw) of all seven projects?	csv/204-csv/185.csv	17
ns-1062	what song is next after "cruella de vil?"	csv/204-csv/573.csv	"Go the Distance"
ns-1063	how many times did ramon gonzalez come in second place?	csv/203-csv/763.csv	4
ns-1064	which title is listed before sunshine heartbeat?	csv/203-csv/756.csv	Kung Fu Soccer 功夫足球
ns-1065	which sum has no listed density?	csv/204-csv/381.csv	Ögii nuur
ns-1066	the difference between austria's first and second run time	csv/204-csv/397.csv	.25
ns-1067	what is the difference between the year stamped for code f and code h?	csv/203-csv/248.csv	2
ns-1068	what was the least place that the team took between 2001/02 and 2010/11?	csv/204-csv/717.csv	20th
ns-1069	what was the least amount of attendance for a game in november?	csv/203-csv/691.csv	42,196
ns-1070	what were the number of games held in november?	csv/203-csv/405.csv	5
ns-1071	what was the name of the last ship that was launched?	csv/203-csv/235.csv	Württemberg
ns-1072	callicoon and callicoon center are each in what county?	csv/203-csv/115.csv	Sullivan County
ns-1073	how many buildings on campus have an unknown construction date.	csv/204-csv/240.csv	6
ns-1074	who won after matt hawkins?	csv/204-csv/630.csv	Scott Speed
ns-1075	who was the first lead vocalist?	csv/203-csv/629.csv	Sandi Chick
ns-1076	what is the total number of successful flights by the h-ii?	csv/203-csv/538.csv	5
ns-1077	they did not place in 2013/14. what was the previous year they didn't place?	csv/204-csv/524.csv	2005/06
ns-1078	which boats were completed before july 1945?	csv/204-csv/522.csv	Ha-201|Ha-202|Ha-203|Ha-204
ns-1079	howe many nominations did not result in a win?	csv/203-csv/782.csv	7
ns-1080	what was the number for throw 2 for valerie young?	csv/203-csv/865.csv	15.84
ns-1081	what are the total number of times ccs is listed as the developer?	csv/204-csv/121.csv	5
ns-1082	what is the most consecutive wins the dolphins had?	csv/204-csv/9.csv	3
ns-1083	what was maxi priest's first single?	csv/204-csv/654.csv	"Strollin' On"
ns-1084	how many wins have been at least by 1 stroke?	csv/204-csv/621.csv	7
ns-1085	how many tornadoes total were included in the february 1965 south florida tornado outbreak?	csv/204-csv/899.csv	4
ns-1086	who was the first opponenet?	csv/203-csv/504.csv	Mali
ns-1087	how many times was the venue "domination theater" performed in?	csv/203-csv/855.csv	2
ns-1088	what is the difference in rebounds per game between marcus camby and chris childs?	csv/203-csv/621.csv	377
ns-1089	what grade has a flexural strength above 210?	csv/204-csv/229.csv	4301
ns-1090	who has the largest percentage in adair county, obama or mccain?	csv/203-csv/660.csv	McCain
ns-1091	which one is first in vote turnout percentage	csv/204-csv/226.csv	Ngraçan
ns-1092	what is the total smount of miles for woodmont?	csv/204-csv/888.csv	0.37
ns-1093	are there at least 14 teams in the column of east superleague?	csv/204-csv/428.csv	no
ns-1094	who was the only guest of honour in 1998?	csv/203-csv/866.csv	Paul J. McAuley
ns-1095	what is the largest tower in terms of height?	csv/203-csv/665.csv	Punta Higuero Light
ns-1096	which country won the greatest number of medals in total?	csv/203-csv/576.csv	China
ns-1097	what is the first name of trial on the list?	csv/204-csv/628.csv	Mineshaft Misery
ns-1098	are the years in a consecutive order?	csv/204-csv/317.csv	No
ns-1099	what is the year the first song was released?	csv/204-csv/484.csv	2005
ns-1100	how many more gold medals did japan earn than thailand?	csv/203-csv/576.csv	5
ns-1101	what is the total number of windmills recorded for cheshunt?	csv/204-csv/929.csv	3
ns-1102	when was the last loss?	csv/203-csv/691.csv	October 25, 1987
ns-1103	how many years did the team play in the usl second division?	csv/203-csv/595.csv	5
ns-1104	which type of saros appears most on the list?	csv/204-csv/206.csv	Annular
ns-1105	when did pope benedict xv issue his last papal encyclical as pope?	csv/203-csv/476.csv	29 June 1921
ns-1106	how many countries received gold medals?	csv/204-csv/211.csv	1
ns-1107	name a show that is only on on thursday.	csv/204-csv/839.csv	Fox Car Report
ns-1108	what was the name of the last competition on this chart?	csv/203-csv/652.csv	2011 CONCACAF Gold Cup
ns-1109	how many songs were rated above 4th place in their national final?	csv/204-csv/809.csv	13
ns-1110	how long did civallero take to complete the race in 1999?	csv/203-csv/734.csv	1:25:23
ns-1111	which drivers placed before carl edwards?	csv/203-csv/131.csv	Jason Leffler|Greg Biffle|David Reutimann
ns-1112	which competitor has had the most 1st place finishes?	csv/204-csv/730.csv	Janica Kostelić
ns-1113	what is total number of pegasus constellations on this table?	csv/203-csv/569.csv	8
ns-1114	who had a better time poland or ukraine?	csv/204-csv/59.csv	Poland
ns-1115	besides the 2011 pan arab games, what other competition did she complete that same year?	csv/204-csv/364.csv	World Championships
ns-1116	how many games had an attendance of higher than 90,000 people?	csv/203-csv/809.csv	7
ns-1117	what is the total albums listed?	csv/204-csv/438.csv	5
ns-1118	what is the last date listed on this table?	csv/204-csv/206.csv	September 17, 2992
ns-1119	what is the total number of points for roosters and tigers?	csv/203-csv/34.csv	394
ns-1120	how many drivers raced that were not ret in position?	csv/204-csv/740.csv	13
ns-1121	what is the number of players you can have with "outlaw"?	csv/204-csv/480.csv	1
ns-1122	total sections in netanya.	csv/203-csv/108.csv	5
ns-1123	which event took the longest to finish?	csv/203-csv/829.csv	Women's skeleton
ns-1124	how many players came from texas a&m?	csv/203-csv/229.csv	2
ns-1125	how many consecutive years were marked n1?	csv/203-csv/248.csv	2
ns-1126	who was brazil playing against when they scored the most goals in a single game in 1982?	csv/204-csv/814.csv	Republic of Ireland
ns-1127	how many games did she play in minneapolis?	csv/204-csv/553.csv	1
ns-1128	how many weapons have a range less than 4,000 meters?	csv/202-csv/82.csv	1
ns-1129	what year was the only tier 3?	csv/204-csv/532.csv	2003/04
ns-1130	what is the grand total value of all years combined?	csv/204-csv/666.csv	523,594.4
ns-1131	which building is the only one to be built before the year 2000?	csv/204-csv/541.csv	Akashganga Heights
ns-1132	name a country other than costa rica that was represented in the top 3?	csv/204-csv/886.csv	Puerto Rico
ns-1133	how long did it take for the first three winners to place?	csv/204-csv/669.csv	1:01:50
ns-1134	which song was higher on the r&b chart, "turn to me" or "lead me on"?	csv/204-csv/239.csv	"Turn to Me"
ns-1135	after what year were the people permanently partially free?	csv/203-csv/528.csv	1999
ns-1136	which studio had the most films listed in the 26 top grossing films?	csv/202-csv/244.csv	20th Century Fox
ns-1137	what was the most strokes he won a tournament by?	csv/203-csv/151.csv	8 strokes
ns-1138	which township has more people, darlington or highland?	csv/204-csv/322.csv	Darlington
ns-1139	how many games were broadcast on espn?	csv/203-csv/809.csv	3
ns-1140	kanaha pond and makalawena marsh have what in common?	csv/204-csv/752.csv	Bird Sanctuary
ns-1141	who is the next opponent after zuzana?	csv/204-csv/562.csv	Stefanie Vögele
ns-1142	who was the only player that withdrew from the 2010 french open due to fatigue?	csv/204-csv/188.csv	Radek Štěpánek
ns-1143	who is the only artist not to get at least 1,000,000 downloads ?	csv/204-csv/420.csv	Lee Seung gi
ns-1144	which country had the most riders in that earned points?	csv/203-csv/35.csv	Italy
ns-1145	what population center ranks just before toronto in projected population growth?	csv/204-csv/113.csv	Chicago
ns-1146	name the only church in koreatown.	csv/203-csv/274.csv	St. Brendan
ns-1147	what is the first position listed on this chart?	csv/204-csv/159.csv	DF
ns-1148	what is the number of multiplayer maps to be dropped from january 2012 to october 2012?	csv/204-csv/587.csv	7
ns-1149	what was the most common month of the year in which the atp tour was held?	csv/203-csv/60.csv	September
ns-1150	find zip code 72610. what is the next place on the list?	csv/204-csv/299.csv	Alexander
ns-1151	jose mourinho and what other person were with chelsea?	csv/203-csv/450.csv	Avram Grant
ns-1152	what is the next title after "let's go dream team! season 2"?	csv/204-csv/379.csv	Music Bank
ns-1153	what is the name of the first country on this list?	csv/203-csv/530.csv	Afghanistan
ns-1154	which school, that had tiebreakers, ranked last?	csv/204-csv/898.csv	South Florida
ns-1155	how many consecutive games did bedford win throughout the 2004/05 season?	csv/203-csv/331.csv	2
ns-1156	were there at least 60,000 people at all of the games from september 11, 2005 until january 1, 2006?	csv/204-csv/918.csv	Yes
ns-1157	how many countries have the least amount of medals overall?	csv/203-csv/314.csv	5
ns-1158	list each section of road in kfar yona	csv/203-csv/108.csv	Rabin Boulevard|Begin Boulevard
ns-1159	how many national final's did they get to?	csv/203-csv/521.csv	3
ns-1160	what is the total amount of wins for the team?	csv/203-csv/598.csv	5
ns-1161	what is the number of churches named after saints?	csv/203-csv/274.csv	12
ns-1162	how many laps were in the race located in texas motor speedway?	csv/203-csv/704.csv	208
ns-1163	how many lego-related titles are in the list?	csv/203-csv/580.csv	29
ns-1164	what year was the only year the position was 1st?	csv/204-csv/42.csv	2005
ns-1165	which building has the most number of floors?	csv/204-csv/489.csv	Zions Bank Building
ns-1166	in how many countries did the series finale air before it aired in spain?	csv/204-csv/446.csv	6
ns-1167	how many competitions did ken harden participate in?	csv/204-csv/395.csv	6
ns-1168	which player is lane 7?	csv/204-csv/401.csv	Sabina Veit
ns-1169	number of consecutive albums to chart in the us	csv/204-csv/394.csv	2
ns-1170	which iec world plug type has more yeses for all of its standards: a or b?	csv/204-csv/794.csv	B
ns-1171	what was the highest number of consecutive wins for a mclaren-honda?	csv/204-csv/455.csv	4
ns-1172	who is the only person listed with the title of chargé d'affaires?	csv/203-csv/760.csv	Albert Peter Burleigh
ns-1173	how many staying councillors were not part of the labour party?	csv/204-csv/223.csv	23
ns-1174	volume 1 of doctor who classics included "the iron legion," "city of the damned," "timeslip," and what other story?	csv/204-csv/648.csv	"The Star Beast"
ns-1175	which is the only team to have a stadium that has a capacity of 10,000 or over?	csv/204-csv/750.csv	Merthyr Town
ns-1176	which singles from "dosage" appeared in the billboard hot 100?	csv/202-csv/240.csv	"Heavy"|"Run"
ns-1177	which is older, merry hill or bournehall?	csv/204-csv/218.csv	Merry Hill
ns-1178	who has the same amount of points as david gilliland?	csv/203-csv/529.csv	Jamie McMurray
ns-1179	which year had a lower number of popular votes than 1991?	csv/203-csv/558.csv	1988
ns-1180	which club has the top home score?	csv/203-csv/269.csv	Kotayk Abovian
ns-1181	does each and every company have a profit number listed?	csv/203-csv/320.csv	No
ns-1182	which country produces the most mine every year?	csv/203-csv/59.csv	Brazil
ns-1183	who is listed first in the table?	csv/203-csv/20.csv	Raymond van Barneveld
ns-1184	how many different semi-double flower types are listed?	csv/203-csv/699.csv	5
ns-1185	what is the number of names that have wales as a country of origin?	csv/203-csv/573.csv	3
ns-1186	name a film with no role listed?	csv/204-csv/57.csv	Shadow
ns-1187	how many different presenters are there?	csv/203-csv/287.csv	8
ns-1188	what is the lowest rank the richmond kickers have received in the last 3 years?	csv/204-csv/676.csv	6th
ns-1189	who was the first pick in round four?	csv/203-csv/676.csv	Shawn Gifford
ns-1190	what was the only year that a team finished with the score of zero?	csv/203-csv/680.csv	1990
ns-1191	who served the top number of years as head coach?	csv/203-csv/814.csv	Marty Brill
ns-1192	did marco ravaioli ran more or less laps than nicolas terol?	csv/204-csv/603.csv	more
ns-1193	how many tracks are produced by i.n.f.o & nova?	csv/204-csv/74.csv	4
ns-1194	who was the top goal scorer?	csv/203-csv/648.csv	Tostão
ns-1195	how many consecutive years were net profits below 100 million?	csv/203-csv/847.csv	0
ns-1196	how many players on the 2010-11 uab blazers men's basketball team are from somewhere outside of the united states?	csv/204-csv/534.csv	2
ns-1197	what is the difference in points between biarritz olympique and asm clermont?	csv/203-csv/322.csv	27
ns-1198	what is the total number of dioceses in the santo domingo province?	csv/204-csv/10.csv	6
ns-1199	what was the only season internacional de madrid cf appear in the 1ª aficio division?	csv/203-csv/783.csv	2003/04
ns-1200	what was the number of balls in listing number 3?	csv/204-csv/329.csv	385
ns-1201	which game had the most total points scored?	csv/204-csv/388.csv	November 14
ns-1202	name a parish that is not still open.	csv/203-csv/36.csv	St Joseph
ns-1203	total number won by iowa in 1990's	csv/203-csv/209.csv	5
ns-1204	which political party had the least seats?	csv/203-csv/851.csv	Republican
ns-1205	who were the first winners of the mexican grand prix?	csv/203-csv/367.csv	Trevor Taylor|Jim Clark
ns-1206	what are the number of nations with more than 3 gold medals?	csv/203-csv/812.csv	2
ns-1207	what was the most common nationality?	csv/203-csv/481.csv	France
ns-1208	true or false? the percentage of part list votes fell from 4.3 in 1969 to 0.6 in 1972.	csv/203-csv/698.csv	True
ns-1209	what is the total amount of awards/honours received?	csv/203-csv/769.csv	29
ns-1210	who was first appointed as manager?	csv/204-csv/517.csv	Francis Bosschaerts
ns-1211	what song was released immediately after "your'e gettin' to me again"?	csv/203-csv/830.csv	"Let Me Down Easy"
ns-1212	what was the longest event run?	csv/203-csv/215.csv	Marathon
ns-1213	what was the next battle which took place after the battle of goliad?	csv/204-csv/429.csv	Battle of Lipantitlán
ns-1214	what is the total amount of dates?	csv/204-csv/513.csv	11
ns-1215	which catholic priest had his end of service in 1776?	csv/204-csv/734.csv	Pilzbach Johann Adam
ns-1216	which year has he appeared in the most films (short films included)?	csv/201-csv/21.csv	2002
ns-1217	who was the last ranked swimmer in the finals?	csv/204-csv/834.csv	Djan Madruga
ns-1218	tell me a party that had at least 15 seats.	csv/204-csv/982.csv	Radical Civic Union (UCR)
ns-1219	how many states scored higher than 9..300 in the interview round?	csv/203-csv/523.csv	5
ns-1220	what positions have no top scorer ?	csv/204-csv/357.csv	12th|9th|15th
ns-1221	the misano world circuit was on april 28. what was the next circuit?	csv/204-csv/63.csv	Autodromo di Pergusa, Enna
ns-1222	chicago and anaheim played in what arena?	csv/203-csv/343.csv	America West Arena
ns-1223	how many games were played total in the schedule?	csv/203-csv/382.csv	11
ns-1224	which country topped the press freedom index in 2014?	csv/204-csv/437.csv	Finland
ns-1225	how many more years did ed weir coach than jerry adams?	csv/204-csv/95.csv	9
ns-1226	what is the name of the team who had the last pick on the list?	csv/204-csv/93.csv	New York Knicks
ns-1227	out of the top ten finishers of the 2010 catalans motorcycle grand prix 125cc, six rode aprilia bikes, while four rode on derbi bikes, how many aprilia bikes in total were in the top 5?	csv/204-csv/603.csv	1
ns-1228	who is the latest spouse of the chinese president?	csv/204-csv/873.csv	Peng Liyuan
ns-1229	which athlete completed the running competition in the least amount of time?	csv/204-csv/731.csv	Andrejus Zadneprovskis
ns-1230	how many districts have a population greater than choiseul?	csv/203-csv/212.csv	8
ns-1231	how many have site totals over 100?	csv/203-csv/752.csv	5
ns-1232	which country has the most tonnage?	csv/202-csv/117.csv	United Kingdom
ns-1233	how many events saw no one with a score of 0?	csv/204-csv/345.csv	2
ns-1234	what is the total number of gold medals won by jamaica, colombia, and suriname?	csv/204-csv/800.csv	12
ns-1235	which team did this team face in their only intertoto cup appearance?	csv/204-csv/885.csv	FK Ventspils
ns-1236	after 8 years how many authors were still following up?	csv/204-csv/597.csv	2
ns-1237	who placed first in this race?	csv/204-csv/946.csv	Paul Tracy
ns-1238	how many players were born before david watson?	csv/204-csv/847.csv	11
ns-1239	who is listed after dow finsterwald in the table?	csv/203-csv/327.csv	Doug Ford
ns-1240	what was the only ghost busters video game released on the arcade?	csv/203-csv/489.csv	The Real Ghostbusters
ns-1241	which airport is listed before the united kingdom of the 10 busiest routes to and from london southend airport in 2012?	csv/203-csv/340.csv	Netherlands - Amsterdam
ns-1242	how many singles were released in 1995?	csv/203-csv/723.csv	2
ns-1243	on what date was the score 11 each?	csv/204-csv/418.csv	April 6
ns-1244	the total number of different singers on the data table	csv/203-csv/267.csv	8
ns-1245	what is next after spain and what round	csv/204-csv/40.csv	Netherlands|4
ns-1246	who was the first rmc club president?	csv/203-csv/639.csv	Lukin Homphrey Irving (first)
ns-1247	how many total times was adam the highest seller?	csv/204-csv/945.csv	2
ns-1248	the difference between jack milne total points and bill kitchens	csv/203-csv/439.csv	12 points
ns-1249	what team was the runner up in the last championship?	csv/203-csv/726.csv	Stanford
ns-1250	how many townships are in ellsworth country?	csv/203-csv/729.csv	19
ns-1251	other than the 1996/97 season what is the lowest placing season?	csv/204-csv/415.csv	1992/93
ns-1252	who weighs the most?	csv/204-csv/612.csv	Sammie Lee Hill
ns-1253	what is the population based on the 2010 census for the first satellite city listed?	csv/203-csv/222.csv	492,814
ns-1254	who was the first manager to win the 1st and 2nd playoff rounds?	csv/204-csv/242.csv	Kerby Farrell
ns-1255	which month is listed the most as the date on this chart?	csv/203-csv/287.csv	May
ns-1256	what broncos game had the most people in attendance?	csv/203-csv/114.csv	November 16, 1998
ns-1257	what is the number of 5th place finishes by ny mens soccer club?	csv/204-csv/426.csv	2
ns-1258	in 1995-96 they only made it to round 1, what was their previous year's cup status?	csv/203-csv/801.csv	Quarter-final
ns-1259	what year did she release the most singles?	csv/204-csv/689.csv	2007
ns-1260	how many years are listed?	csv/204-csv/685.csv	18
ns-1261	what is the total number of goaltenders drafted since 1977?	csv/204-csv/327.csv	1
ns-1262	how many lighthouses were established before 1898?	csv/203-csv/665.csv	13
ns-1263	how many different churches are listed in this table?	csv/203-csv/387.csv	18
ns-1264	what did nikki dinki do in a previous career?	csv/203-csv/711.csv	Food Blogger/Online Host
ns-1265	how many titles have at least 7000 performances?	csv/204-csv/592.csv	3
ns-1266	who had the most combined days after stupefied?	csv/204-csv/721.csv	Joey Ryan
ns-1267	what was the average attendance for the games in december?	csv/204-csv/96.csv	31423.5
ns-1268	what is the only intersecting route that's number starts with an 8?	csv/203-csv/333.csv	Route 888
ns-1269	what is the number of children that john churchill, marquess of blandford had?	csv/204-csv/626.csv	0
ns-1270	how many silver medals were awarded to teams that also won gold medals?	csv/203-csv/206.csv	6
ns-1271	how many doubles finals did anne smith compete in before 1980?	csv/204-csv/553.csv	11
ns-1272	what was the album after pixiedust?	csv/204-csv/529.csv	Good Rain
ns-1273	how many voronezh radars are the voronezh-vp type?	csv/204-csv/338.csv	3
ns-1274	who was the last player to be inducted?	csv/204-csv/340.csv	Robert Page
ns-1275	how many shows did she go on the zee network for?	csv/203-csv/543.csv	2
ns-1276	how many sales did adele's album have this year?	csv/204-csv/949.csv	44,297
ns-1277	which ethnicity besides romanian was the most for 1930?	csv/202-csv/196.csv	Bulgarian
ns-1278	which landmark was once located at 10 st. between d and e sts. at williams air force base and is now located at the entrance of the phoenix-mesa gateway airport?	csv/201-csv/17.csv	Flagpole
ns-1279	what is the total number of transfers from southampton?	csv/204-csv/686.csv	1
ns-1280	whats the number of times the team qualified for the open cup?	csv/203-csv/462.csv	1
ns-1281	how many times has the acm multimedia workshops been held between august 1993 to october 2012?	csv/204-csv/15.csv	20
ns-1282	reuben kosegi and stephen cherono were both from which country?	csv/204-csv/849.csv	Kenya
ns-1283	which stations were open longer than mount harquahala?	csv/203-csv/839.csv	Mount Wilson, California|Table Mountain, California|Burro Mountain, New Mexico
ns-1284	how many consecutive years did he play for the roosters?	csv/203-csv/34.csv	7
ns-1285	how many notable works were by constant lambert?	csv/204-csv/748.csv	3
ns-1286	what is the total amount of championships usc has won?	csv/203-csv/726.csv	3
ns-1287	what is the number of priests who ended service after 1900?	csv/204-csv/734.csv	82
ns-1288	who was the last player to score two grand slams in one major league game?	csv/203-csv/549.csv	Josh Willingham
ns-1289	during the first week what was the result?	csv/204-csv/889.csv	Safe
ns-1290	how many consecutive times did italy get pole position?	csv/204-csv/253.csv	2
ns-1291	what is the v5 perchance for children before the age of one year?	csv/202-csv/116.csv	0.5%
ns-1292	paul sievert and what other competitor is from germany?	csv/204-csv/521.csv	Karl Hähnel
ns-1293	how many total nations are listed?	csv/204-csv/383.csv	12
ns-1294	how many points did richie hearn have?	csv/204-csv/468.csv	6
ns-1295	when did he have his fastest 10,000 m time?	csv/204-csv/760.csv	2007
ns-1296	what is the total number of standards	csv/203-csv/110.csv	8
ns-1297	what is the difference between the area with the highest population and the lowest population?	csv/204-csv/332.csv	5809
ns-1298	what is the total number of division 3 seasons?	csv/203-csv/533.csv	6
ns-1299	name a courthouse in the same city as the thomas g abernethy federal building.	csv/204-csv/87.csv	U.S. Post Office and Court House
ns-1300	in what year was the first album released?	csv/203-csv/289.csv	2006
ns-1301	one municipality other than fratar had a voter turnout of 57%, which district are we looking for?	csv/204-csv/226.csv	Aranitas
ns-1302	what is the total number of weeks?	csv/204-csv/644.csv	18
ns-1303	what was the only school to have two non-consecutive tenures in the genesee county b league?	csv/203-csv/591.csv	LakeVille
ns-1304	which city has the largest population?	csv/204-csv/987.csv	Antipolo
ns-1305	how many countries are ranked last with one medal earned?	csv/203-csv/608.csv	4
ns-1306	which term is last on the table?	csv/204-csv/493.csv	Over cooked (trop cuit, carbonisé")
ns-1307	who finished next after felix loch?	csv/204-csv/862.csv	Andi Langenhan
ns-1308	how many times has england participated?	csv/204-csv/159.csv	22
ns-1309	how many linebackers were selected after george muse at pick 422?	csv/203-csv/229.csv	2
ns-1310	who was the last driver to actually finish this race?	csv/204-csv/743.csv	Nelson Piquet, Jr.
ns-1311	joe thomas was one ot selected in the top 5 who was the other?	csv/204-csv/389.csv	Levi Brown
ns-1312	name one that is not in africa, europe, or latin america.	csv/204-csv/321.csv	Gulf Cooperation Council (GCC)
ns-1313	in which year was the first woman winner listed?	csv/203-csv/26.csv	1982
ns-1314	who had the most caps?	csv/203-csv/753.csv	Gordon Hill|Brian Talbot|Matthew le Tissier
ns-1315	how many were written by patrick massett and john zinman and brad falchuk?	csv/203-csv/306.csv	5
ns-1316	central african republic and uganda each won how many bronze medals?	csv/203-csv/61.csv	1
ns-1317	how many racers received at least one point?	csv/204-csv/214.csv	15
ns-1318	how many player won at least $30,000.00?	csv/203-csv/499.csv	5
ns-1319	how many times did brussels perform before 2011?	csv/204-csv/576.csv	6
ns-1320	how many tracks were on best of the benassi bros. greatest hits album released in 2005?	csv/203-csv/771.csv	15
ns-1321	other than hecor ramos, who scored 7 total times?	csv/204-csv/618.csv	David Foley
ns-1322	how many times did arrows win third place?	csv/204-csv/474.csv	2
ns-1323	who is the top ranked wrestler?	csv/203-csv/678.csv	Keiji Mutoh
ns-1324	which networks have the same owner as azteca 13?	csv/204-csv/796.csv	Azteca 7
ns-1325	who was the provincial representative for gilbert plains before arthur berry?	csv/203-csv/345.csv	William Findlater
ns-1326	how many games are listed before the bayer leverkusen-villarreal game?	csv/204-csv/510.csv	5
ns-1327	how many albums did the artist produce?	csv/202-csv/31.csv	4
ns-1328	which top 6 finalist had the highest average score?	csv/203-csv/523.csv	Iowa
ns-1329	which country had the least transfers in in 2002?	csv/204-csv/482.csv	Australia
ns-1330	cuba had more or less gold than mexico	csv/203-csv/466.csv	more
ns-1331	how many canadians did the islanders draft?	csv/204-csv/140.csv	2
ns-1332	what is the total number of intervals with a just (cents) above 400?	csv/203-csv/445.csv	13
ns-1333	before sri lanka played pakistan on may 30, 2011, when was the last time these two teams played?	csv/204-csv/913.csv	4 April 2008
ns-1334	is the percentage of students that scored a 3 larger than the percentage of students that scored a 1 in 2011?	csv/203-csv/638.csv	no
ns-1335	which iec world plugs type has the most plug standards listed as subsets of it?	csv/204-csv/794.csv	N
ns-1336	how took the most time to complete the event?	csv/204-csv/262.csv	Bacem Salhi
ns-1337	what was tomlinson's lowest time at the european championships?	csv/203-csv/715.csv	7.74 m
ns-1338	what is the highest the team finished after 1974?	csv/204-csv/738.csv	3rd
ns-1339	what is the last award listed?	csv/204-csv/838.csv	9th Asia Model Festival Awards
ns-1340	how many opponents are listed after jürgen fassbender?	csv/204-csv/520.csv	16
ns-1341	what was the least amount of points scored against the black hawks in a game?	csv/204-csv/388.csv	0
ns-1342	which standard has the most criteria written for performance indicators fro grades 9-12?	csv/203-csv/110.csv	Standard 2
ns-1343	who was elected the mayor of seattle for the most consecutive terms?	csv/204-csv/148.csv	William F. Devin
ns-1344	who was the next opponent after bury?	csv/203-csv/368.csv	Birmingham City
ns-1345	how many dates numbers were at least a nieuport 27?	csv/204-csv/353.csv	3
ns-1346	how long was italy's best run time?	csv/204-csv/397.csv	5:12.10
ns-1347	which palyer was picked in the round before tom price was picked?	csv/204-csv/385.csv	Charlie Simmer
ns-1348	what label produced "the river sessions" doubled live album?	csv/204-csv/928.csv	River Records
ns-1349	when was the only tier three season?	csv/204-csv/532.csv	2003/04
ns-1350	that is the only country with more than 4 silver medals?	csv/204-csv/320.csv	China
ns-1351	who was the oldest winner?	csv/201-csv/38.csv	Sergei Makarov
ns-1352	how many tracks do not have featured guests?	csv/204-csv/184.csv	11
ns-1353	what is the number of swaras with ma as their short name?	csv/203-csv/352.csv	2
ns-1354	who had the lowest average?	csv/204-csv/154.csv	Albert Clapp
ns-1355	which team has won consecutive east superleague titles in the scottish junior football association east region?	csv/204-csv/428.csv	Bo'ness United
ns-1356	what was the only event maritnez ran before he ran the 20,000 m in the 2002 ibero-american championships?	csv/204-csv/555.csv	20 km
ns-1357	how many abbeys are listed for the location of holywell?	csv/203-csv/550.csv	1
ns-1358	what is the total number of tracks on the album?	csv/203-csv/701.csv	14
ns-1359	which competitor was from china and ranked 1st in the event?	csv/204-csv/910.csv	Huang Qiuyan
ns-1360	where was the last venue?	csv/204-csv/983.csv	Monterrey
ns-1361	in how many years did andrea koch benvenuto win at least 2 tournaments?	csv/204-csv/127.csv	4
ns-1362	what is the total amount of runs everyone has all together?	csv/204-csv/154.csv	2668
ns-1363	which team has the most in attendances?	csv/203-csv/561.csv	Honda Motor
ns-1364	on 19 may philip cloostermans was listed as the winning driver, what was the previous winning driver listed?	csv/204-csv/63.csv	Miloš Pavlović
ns-1365	what was the top score of the season?	csv/203-csv/471.csv	19-10
ns-1366	which is the first role on the chart?	csv/201-csv/34.csv	Liane Brückner
ns-1367	what was the first television program kerry ellis appeared on?	csv/203-csv/224.csv	Parkinson
ns-1368	how many appointments are in january?	csv/204-csv/805.csv	3
ns-1369	who won the year after buster howe?	csv/203-csv/805.csv	Robert Smith
