id	utterance	context	targetValue
nt-3766	who finished faster--canada or slovakia?	csv/204-csv/745.csv	Slovakia
nt-3767	the model 2 and the model 2e have what type of cpu?	csv/204-csv/451.csv	Via C7M ULV 1.6 GHz
nt-3768	which country has the highest number of bronze wins?	csv/204-csv/360.csv	Argentina
nt-3769	what is the difference in attendance on november 7th and october 17th?	csv/203-csv/158.csv	18,736
nt-3770	how many consecutive victories included an enemy aircraft as the foe?	csv/204-csv/353.csv	7
nt-3771	who has won the most best young rider awards?	csv/204-csv/156.csv	Niels Albert
nt-3772	which is the shortest song?	csv/204-csv/238.csv	"Same Old Drama"
nt-3774	which month had the most snowfall?	csv/201-csv/45.csv	Feb
nt-3775	how long did the program air for in days?	csv/204-csv/384.csv	8
nt-3777	what was the number of winners from argentina?	csv/204-csv/48.csv	1
nt-3778	how many arcade games were released in 1987?	csv/204-csv/480.csv	1
nt-3779	which name is before sam falson	csv/204-csv/866.csv	Peter Fallico
nt-3780	what region is listed before the midwest?	csv/203-csv/200.csv	West
nt-3781	did alan prost have mclaren-honda or ferrari as the constructor in 1988?	csv/203-csv/367.csv	McLaren-Honda
nt-3782	after scoring against bulgaria in zenica, ibricic also scored against this team in a 7-0 victory in zenica less then a month after the friendly match against bulgaria.	csv/203-csv/767.csv	Estonia
nt-3783	how many regions was the album released in?	csv/202-csv/192.csv	9
nt-3784	did bekele have a better world ranking in 2012 or 2007?	csv/204-csv/576.csv	2007
nt-3785	how many matches were played on a hard surface?	csv/204-csv/562.csv	3
nt-3786	of the top 10 most heavily populated census subdivisions in 2011, how many located were in ontario?	csv/203-csv/834.csv	5
nt-3787	who has been the flag bearer for georgia the most from 1998-2012?	csv/204-csv/266.csv	Sofia Akhmeteli
nt-3788	when was the velvet last updated?	csv/203-csv/702.csv	2009
nt-3789	which month is listed the least on this chart?	csv/204-csv/250.csv	January
nt-3791	who is the only president to match his senate support numbers and house support with his years served?	csv/203-csv/800.csv	John Adams
nt-3792	which nation was the only one with two top 3 finishers?	csv/204-csv/433.csv	Brazil
nt-3793	which game had more scorers, november 18 or december 2?	csv/204-csv/516.csv	December 2
nt-3794	what is the number of times that dalian wanda/shide has won the tournament?	csv/204-csv/770.csv	6
nt-3795	in what year did ádám szalai make his next international goal after 2010?	csv/203-csv/551.csv	2012
nt-3796	what was the total amount of points scored on november 4th?	csv/204-csv/388.csv	8
nt-3797	who did they have the largest win/loss differential against?	csv/203-csv/506.csv	Wales
nt-3799	tell me the total number of votes the female candidates got.	csv/204-csv/786.csv	52,277
nt-3800	which type of competition was listed the most?	csv/203-csv/652.csv	2010 FIFA World Cup qualification
nt-3801	which singles each appear at position 22?	csv/202-csv/72.csv	Dreams|Love Walks In
nt-3802	what is the total number of encyclicals to take place in december?	csv/203-csv/476.csv	2
nt-3804	what is the only proposed community in the south asia region?	csv/204-csv/321.csv	South Asian Association for Regional Cooperation
nt-3805	what season comes after 1986	csv/204-csv/650.csv	1987
nt-3806	list the number of fukuoka marathons.	csv/203-csv/215.csv	2
nt-3807	name the models that had the same caliber as the remington-beals navy model revolver.	csv/203-csv/253.csv	1861 Navy Revolver|New Model Navy Revolver
nt-3808	whats the total number of immigrants from 1990-2001?	csv/203-csv/117.csv	1,242,941
nt-3810	what distance hurdles was run the most?	csv/203-csv/539.csv	110 m hurdles
nt-3811	what yea had more proteins 2008 or 1997?	csv/203-csv/589.csv	2008
nt-3812	how many consecutive year did the grand total value grow in iran?	csv/204-csv/666.csv	4
nt-3813	what is the average population density in mainland cities?	csv/203-csv/401.csv	71
nt-3814	what team came in last, not counting teams disqualified or teams that did not finish?	csv/203-csv/160.csv	Spain
nt-3816	who was in office longer, venizelos or sioufas?	csv/204-csv/370.csv	Dimitris Sioufas
nt-3817	when was the last album of this band recorded?	csv/202-csv/31.csv	Penny Black
nt-3818	how many years did the first three presidents serve combined?	csv/203-csv/800.csv	20
nt-3819	who resigned earlier, james p. pope or h. w. whillock?	csv/203-csv/93.csv	James P. Pope
nt-3820	who is the mayor with the least city area to govern over?	csv/203-csv/147.csv	Marilou Marquez-Hirose
nt-3821	which is older, 10-13 or 18-21?	csv/204-csv/549.csv	10-13
nt-3823	how many chiefs are from new york?	csv/203-csv/760.csv	3
nt-3824	what year built is at the top?	csv/204-csv/338.csv	-2005
nt-3825	which party received the most votes, after labour?	csv/204-csv/736.csv	Citizens' Committee
nt-3828	how many locations are bird sanctuaries.	csv/204-csv/752.csv	2
nt-3829	name a team that scored more than 8 points.	csv/204-csv/361.csv	Tidaholms GIF
nt-3830	what is the total number of teams in team 1 column?	csv/204-csv/324.csv	7
nt-3832	does any country have more than 5 winners?	csv/204-csv/85.csv	Yes
nt-3833	who won the most total medals?	csv/204-csv/785.csv	Venezuela
nt-3834	how many camps did vavuniya represent?	csv/204-csv/217.csv	11
nt-3836	were there more rounds in the second match or the third match?	csv/204-csv/276.csv	second
nt-3837	how many albums has this band released?	csv/202-csv/31.csv	4
nt-3838	how long of a period of time came between the last two games?	csv/204-csv/350.csv	10 days
nt-3840	who won both the st.petersburg open and the atp world tour finals?	csv/204-csv/724.csv	Fernando Verdasco
nt-3841	how many times is fine gael listed for gain?	csv/203-csv/81.csv	3
nt-3842	how many stations have at least 5 kw or more listed in the power column?	csv/204-csv/164.csv	6
nt-3843	list the other competitions besides european u23 championship that came in 1st position?	csv/203-csv/299.csv	European Championships|Commonwealth Games|Commonwealth Games
nt-3844	roy oswalt opened for the astros for eight years in a row, seven of which were in minute maid park, but in what year did he start the season opener in petco park?	csv/203-csv/281.csv	2008
nt-3846	name one other railroad that was under the rf&p system other than alexandria and washington railroad.	csv/203-csv/674.csv	Alexandria and Fredericksburg Railway
nt-3847	who lived longer, van vechten or variacoes?	csv/204-csv/698.csv	Van Vechten
nt-3848	how many medals did france win at the 2000 olympics?	csv/203-csv/4.csv	37
nt-3849	which rider scored the least amount of points?	csv/203-csv/244.csv	Luis Maurel
nt-3850	what is the tallest building in bosie, idaho?	csv/204-csv/489.csv	Zions Bank Building Zions Bank Building in Downtown Boise, Idaho
nt-3851	what is the total number of countries with names beginning with the letter 'b'?	csv/203-csv/530.csv	5
nt-3852	at which location was there only one elderly casualty?	csv/204-csv/693.csv	Lok
nt-3854	how many total wins has he had?	csv/203-csv/359.csv	5
nt-3855	what is the total number of injuries, not including deaths, related to these attacks?	csv/204-csv/514.csv	72+
nt-3856	which ruler is not king or marquis?	csv/204-csv/125.csv	Wen II
nt-3857	what is the only game to be released by fubra?	csv/204-csv/700.csv	Planetarion
nt-3858	other than the saptagiri express, name a train that was destined for tirupati.	csv/204-csv/78.csv	Tirupati Express
nt-3860	how many candidates were elected in 1990?	csv/203-csv/330.csv	74
nt-3861	how many stations played in canton?	csv/204-csv/793.csv	4
nt-3862	how many qualifying scores were above 15.2?	csv/204-csv/975.csv	8
nt-3863	who were the top ranked countries in medal rank?	csv/203-csv/113.csv	Soviet Union (URS)|Yugoslavia (YUG)|West Germany (FRG)
nt-3864	how many clubs had no drawn results?	csv/203-csv/322.csv	9
nt-3865	how many singles were released in total?	csv/203-csv/491.csv	16
nt-3867	how many times did camerin oppose maria sharapova in singles finals?	csv/204-csv/562.csv	1
nt-3868	how many were friendly competitions?	csv/204-csv/52.csv	3
nt-3869	what is the number of ties listed?	csv/204-csv/475.csv	3
nt-3870	the total number of developmental cycles in beta	csv/203-csv/743.csv	8
nt-3871	games above 30,000 in attendance	csv/203-csv/127.csv	21
nt-3872	who was the first death in the republican party?	csv/204-csv/145.csv	Charles Goodell
nt-3874	was roddick a runner-up or winner more?	csv/203-csv/359.csv	Winner
nt-3875	which cup happened before the commissioner's cup?	csv/204-csv/627.csv	Governor's Cup
nt-3876	what was the biggest difference in years between album release dates?	csv/203-csv/830.csv	6
nt-3877	what was the only award that scrubs won for outstanding supporting actor in a comedy series?	csv/203-csv/482.csv	BET Comedy Awards
nt-3878	what is the total number of suture materials that have a mono-filament structure?	csv/204-csv/537.csv	3
nt-3879	which country had the most people named player of the year?	csv/204-csv/650.csv	England
nt-3880	which place is the largest in area and where afrikaans is spoken?	csv/204-csv/64.csv	Theunissen
nt-3881	which team ranked below chile's?	csv/204-csv/735.csv	Colombia
nt-3884	which opponent was the first one they won against?	csv/204-csv/755.csv	Denver Broncos
nt-3885	who had more total wins, eui-jong or se-hyun?	csv/204-csv/177.csv	Eui-jong
nt-3886	what is the total number of wins?	csv/203-csv/790.csv	10
nt-3887	which athletes had consecutive times under 58 for both races?	csv/204-csv/169.csv	Lyubomir Popov|Borislav Dimitrachkov|Petar Popangelov
nt-3888	which ambassador served after 1980, more than three years, and lived on the east coast?	csv/203-csv/760.csv	Harry G. Barnes, Jr.
nt-3889	how long is the intro?	csv/204-csv/184.csv	1:41
nt-3890	which two teams had a score of at least 6	csv/204-csv/221.csv	Occitania|Iraqi Kurdistan
nt-3891	the team finished in the same position in 2001/02 as what other year?	csv/203-csv/183.csv	2002/03
nt-3892	which school has the least number of students attending it?	csv/204-csv/501.csv	AIB College of Business
nt-3893	keiji had how many number of reigns?	csv/203-csv/678.csv	4
nt-3894	who was awarded an oscar for best sound for two films in the same year - king kong and rocky?	csv/203-csv/17.csv	Harry W. Tetrick
nt-3895	andrew carter was picked after who?	csv/203-csv/676.csv	Peter Moore
nt-3897	how many abbreviations are after tarmo?	csv/204-csv/563.csv	49
nt-3898	which country had the least amount of per capita usd in 2012?	csv/203-csv/530.csv	Comoros
nt-3899	what is the difference in foundation date between cusco and motul?	csv/204-csv/965.csv	50 years
nt-3900	what year was jay mills first year?	csv/204-csv/11.csv	2003
nt-3901	for how many games was attendance above 40,000?	csv/203-csv/240.csv	3
nt-3902	list the films that had a collaboration with b. dziworski.	csv/201-csv/9.csv	Sceny Narciarskie z Franzem Klammeren (Ski Scenes with Franz Klammer)|Wdech-Wydech (Inhale-Exhale)
nt-3903	has viginia tech r wake forest been around longer?	csv/204-csv/442.csv	Virginia Tech
nt-3904	what is the number of songs with a length over 4 minutes?	csv/204-csv/101.csv	2
nt-3905	what is the total role in the year 2008?	csv/203-csv/133.csv	3
nt-3906	who has served longer, regi van acker or dante brogno?	csv/204-csv/517.csv	Regi Van Acker
nt-3907	what was the number of deductions given to all the teams combined?	csv/204-csv/548.csv	-71
nt-3908	which opponent is listed previous to jürgen fassbender?	csv/204-csv/520.csv	Jimmy Connors
nt-3909	which route existed longer, us route 630 or us route 30n?	csv/204-csv/178.csv	U.S. Route 630
nt-3910	after tom burke was elected, what was the next year where another tom would be elected?	csv/203-csv/214.csv	1937
nt-3912	how many players won at least $400?	csv/204-csv/355.csv	5
nt-3913	who transferred after 30 november 2001?	csv/204-csv/482.csv	John Salako|Frank Talia|Kevin Watson
nt-3914	what was the last title in 2002 to gross the most money?	csv/203-csv/762.csv	Spider-Man
nt-3917	what is the difference in attendance between the first and last game of the season?	csv/204-csv/443.csv	42432
nt-3918	how many years consecutive featured the 20 km event?	csv/203-csv/28.csv	7
nt-3919	what name was in the last construction year?	csv/204-csv/980.csv	Talegga
nt-3920	what is the total number of utility vehicle models used?	csv/204-csv/295.csv	9
nt-3921	what was the first year in which babin had over 10 sacks?	csv/203-csv/258.csv	2010
nt-3922	which region has the most population?	csv/201-csv/11.csv	Danish Capital Region
nt-3923	what competition is listed after the world junior championships 2002?	csv/203-csv/436.csv	Asian Games
nt-3925	what is the total number of circuits listed on the chart?	csv/204-csv/210.csv	10
nt-3926	in how many games was the opponent the green bay packers?	csv/204-csv/755.csv	2
nt-3927	what is the total number of wins for hank azaria?	csv/203-csv/782.csv	3
nt-3928	what is the total of location?	csv/204-csv/249.csv	4
nt-3929	list each of the countries that have more than 4 in gold medals and also more than 3 in silver medals.	csv/203-csv/724.csv	Russia|China
nt-3930	after 1 december 1918 when was the next encyclical?	csv/203-csv/476.csv	14 May 1919
nt-3931	which location has the best time other than brussels?	csv/204-csv/576.csv	Ostrava
nt-3932	name the second highest grossing film of 1977.	csv/202-csv/244.csv	Smokey and the Bandit
nt-3934	who hosted more often, europe or asia?	csv/203-csv/444.csv	Europe
nt-3935	does arasay thondike have more/less than 4 1st place tournament finishes?	csv/203-csv/91.csv	less
nt-3936	who hosted the tournament before 1981?	csv/204-csv/360.csv	Paraguay (Asunción)
nt-3937	how many years was it between when agustín hermida castro received the poetry prize and when emma pedreira did?	csv/204-csv/685.csv	14
nt-3938	belinda and simona were among the oldest finalists but who was the youngest?	csv/203-csv/129.csv	Leanne Dobinson
nt-3940	who was this team's next opponent after facing new zealand in the first stage of the 1986 ofc championship?	csv/204-csv/930.csv	Chinese Taipei
nt-3941	what year did usl a-league finish 1st?	csv/204-csv/590.csv	2004
nt-3942	how many nations won no silver medals at all?	csv/203-csv/165.csv	11
nt-3943	how many years were held in summer?	csv/204-csv/986.csv	7
nt-3944	what is the number of diocese with an area larger than 20,000(km2)?	csv/204-csv/876.csv	16
nt-3945	what is the number or times samoa has been represented at the summer olympics?	csv/204-csv/986.csv	7
nt-3946	what is the only team to wear a star representing olympic victories?	csv/204-csv/543.csv	Uruguay
nt-3948	what province in afghanistanhas the greatest population?	csv/204-csv/704.csv	Kabul
nt-3949	other than giorgi asanidze, name a bearer with the first name giorgi.	csv/204-csv/266.csv	Giorgi K'andelak'i
nt-3951	the tallest delegate	csv/203-csv/791.csv	Amelia Victoria Vega Polanco
nt-3952	after malaysia - which country had the most champions between 2001 and 2010?	csv/204-csv/764.csv	Philippines
nt-3953	which pga tour event gave out the least prize money to its 1st place finisher?	csv/203-csv/531.csv	B.C. Open
nt-3957	name a person that participated in at least three trials.	csv/204-csv/628.csv	Jan
nt-3958	what was the first city brian and roger played in?	csv/203-csv/855.csv	Dublin
nt-3959	which race, other than texas motor speedway, did tony stewart finish the fastest?	csv/203-csv/704.csv	Phoenix International Raceway, Arizona|Indianapolis Motor Speedway, Indiana
nt-3960	who performed with o.c.?	csv/203-csv/228.csv	Prince Po|Pharoahe Monch
nt-3961	how many games did the 1993 texas tech football team play in either september or october?	csv/204-csv/197.csv	8
nt-3962	how many operations occurred in bosnia?	csv/204-csv/313.csv	6
nt-3964	which driver earned the least amount of points.	csv/203-csv/519.csv	Nelson Philippe
nt-3967	who was first?	csv/204-csv/14.csv	Marit Bjørgen
nt-3969	who was the only official guest on july 16-18?	csv/204-csv/823.csv	Will Eisner
nt-3970	did they have more or less than 1 home win in 2010-2011?	csv/203-csv/741.csv	less
nt-3972	how many dates are listed?	csv/203-csv/81.csv	9
nt-3974	which cooking term requires the least heat?	csv/204-csv/493.csv	Extra-rare or Blue (bleu)
nt-3975	what is the total number of competitions on this chart?	csv/204-csv/395.csv	6
nt-3977	his/ her efforts awarded them the 416th oak leaves?	csv/203-csv/71.csv	August Geiger+
nt-3978	how many games did the harrisburg heat lose to the cleveland freeze in total.	csv/204-csv/151.csv	4
nt-3979	what was the only engine used one time?	csv/204-csv/511.csv	Ferrari
nt-3980	how many deaths did the democratic party have in 1987?	csv/204-csv/145.csv	20
nt-3984	which month had the most air dates?	csv/203-csv/784.csv	February
nt-3985	whose number of goals was greater against columbia, lucimar ferreira da silva or adriano leite ribeiro?	csv/203-csv/176.csv	Adriano Leite Ribeiro
nt-3986	how many times did this player play in lionel roberts park?	csv/204-csv/860.csv	5
nt-3987	how many more roles did jon stewart have in 1997 compared to 2007?	csv/202-csv/7.csv	4
nt-3988	how many teams were founded in morwell?	csv/203-csv/664.csv	3
nt-3989	the last row on the list all has verbs ending in:	csv/203-csv/807.csv	i
nt-3990	what position did this team get after getting 9th place in 1999?	csv/204-csv/974.csv	2nd
nt-3991	what album did the band release previous to 101?	csv/204-csv/574.csv	Bez ljubavi
nt-3992	who wins the most?	csv/204-csv/334.csv	Delhi Wizards|Mumbai Marines|Pune Strykers
nt-3994	how many years did cooney checkaye coach the muncie flyers?	csv/200-csv/32.csv	6
nt-3996	true or false, south korea has the least amount of gold medals.	csv/204-csv/775.csv	false
nt-3997	in what year did the first h-ii flight take place?	csv/203-csv/538.csv	1994
nt-3998	how many titles does the last team on this chart have?	csv/203-csv/502.csv	0
nt-3999	what is the total number of teams that qualified?	csv/204-csv/642.csv	10
nt-4000	who was the last representative picked?	csv/203-csv/778.csv	Lisa Kubiske
nt-4001	what is the total population for yanglin?	csv/204-csv/891.csv	20,600
nt-4002	how many championship games were held in the same stadium as the one on 4 march 2000?	csv/204-csv/770.csv	3
nt-4003	how many gold medals did the us and jamaica win combined?	csv/204-csv/595.csv	9
nt-4004	how many times did erbedija win best foreign performer between 1994 and 2012?	csv/203-csv/191.csv	1
nt-4005	who scored the most points in a game against them between penn state and boston college?	csv/203-csv/720.csv	Penn State
nt-4006	what is the most consecutive doubles tournaments she has won?	csv/204-csv/47.csv	4
nt-4007	how many intersecting roads are there in rocky view county?	csv/204-csv/763.csv	12
nt-4010	were the results of the february 17, 1968 game the same as the results of the march 30, 1968 game?	csv/204-csv/350.csv	Yes
nt-4011	what other company has the same founding year as ace?	csv/203-csv/241.csv	Atari ST User
nt-4012	london came before which city?	csv/203-csv/855.csv	Utrecht|Stockholm
nt-4013	what is the total number of members in the 20 metre club?	csv/203-csv/233.csv	20
nt-4016	how long was georgetown's longest winning streak?	csv/204-csv/36.csv	11 games
nt-4017	after brazil which country produced the most niobium?	csv/203-csv/59.csv	Canada
nt-4019	who was the opponent in the last tournament?	csv/203-csv/60.csv	Henri Leconte
nt-4020	comparing 1971 and 1972, which year has the most won matches by osborne?	csv/204-csv/335.csv	1971
nt-4021	which model comes after m939 truck?	csv/204-csv/430.csv	M35 Truck
nt-4022	which one has a larger width, 8 or 21?	csv/204-csv/206.csv	8
nt-4023	which team won the most games in london after 2005?	csv/203-csv/15.csv	Western
nt-4024	name a cathedral that had almost the same diameter as leopardus.	csv/203-csv/283.csv	Stephanus
nt-4025	what is the number of countries that had no gold medals?	csv/204-csv/248.csv	7
nt-4026	how many games did spicy horse develop in total?	csv/203-csv/836.csv	5
nt-4027	how many episodes was charmaine sheh on in the variety show super trio 2: movie buff champions	csv/203-csv/631.csv	18
nt-4028	what was the total population of seriate?	csv/203-csv/731.csv	25.036
nt-4031	what is the name of the heaviest bell?	csv/203-csv/283.csv	Maria
nt-4032	which lifts have a vertical rise of more than 1,000?	csv/204-csv/907.csv	Magic Mile Express|Palmer Express|Jeff Flood Express (Still Creek Basin)
nt-4033	what is the most we scored in a single game?	csv/204-csv/318.csv	4
nt-4034	how many games did not have at least 15,000 in attendance?	csv/204-csv/467.csv	3
nt-4035	the 27 march 1977 and the 20 june 1982 games each resulted in a score of what?	csv/203-csv/793.csv	1-1
nt-4036	what is his/her best ranking season?	csv/204-csv/415.csv	1995/96
nt-4038	what is the total number of monarchs that ascended the throne in 2010?	csv/203-csv/298.csv	4
nt-4039	how many of the episodes did not air in the u.s.?	csv/203-csv/306.csv	9
nt-4040	how many gold's has brazil won?	csv/204-csv/360.csv	10
nt-4041	which competitor was ranked first?	csv/204-csv/712.csv	Valeriy Borchin
nt-4044	what was the opponent after new zealand warriors on march 25th?	csv/203-csv/294.csv	Penrith Panthers
nt-4045	which institutions have higher enrollment than carthage college?	csv/204-csv/842.csv	Augustana College|Benedictine University|Elmhurst College|Fontbonne University|North Central College
nt-4047	how many counties gave bush at least 60 percent of the vote?	csv/204-csv/606.csv	7
nt-4049	how many episodes aired in may 1997?	csv/204-csv/840.csv	2
nt-4050	which home team scored the most points?	csv/203-csv/256.csv	Harlequins RL
nt-4053	how many airports are listed?	csv/203-csv/340.csv	10
nt-4054	how many districts are in the province of kunduz?	csv/204-csv/704.csv	7
nt-4056	what is the number difference between the total amount of executions in persona vs. executions in effigie?	csv/203-csv/303.csv	6
nt-4058	which country ranked after austria?	csv/204-csv/551.csv	France
nt-4059	what was the last year of harald v of norway's reign?	csv/203-csv/640.csv	1962
nt-4060	where did this team play their first game of the season?	csv/204-csv/658.csv	LTU arena
nt-4062	how many singles did kitty wells release before 1952?	csv/204-csv/500.csv	2
nt-4065	how many times was the round result higher than 11th?	csv/204-csv/115.csv	6
nt-4068	who has won the league the most?	csv/204-csv/874.csv	Budivelnyk
nt-4069	total number of parties who lost seats in the argentine chamber of deputies in the legislative election of 1930	csv/204-csv/982.csv	6
nt-4070	how many matches were in 2005-2006?	csv/204-csv/885.csv	3
nt-4071	how many years difference is there between the listings for bass boarding house and ora blanchard house?	csv/203-csv/649.csv	8
nt-4072	how many countries did not earn silver medals?	csv/204-csv/297.csv	3
nt-4073	in the first 10 years of his reign, how many encyclicals did pope pius ix issue?	csv/204-csv/265.csv	14
nt-4074	in 1926 brazilian football,aside from the first place team, what other teams had winning records?	csv/203-csv/654.csv	Auto|Corinthians|Santos
nt-4075	which rider scored more than 16 points but less than 25?	csv/203-csv/35.csv	Marcellino Lucchi
nt-4076	whats the percentage of difference between the frog and zebra fish?	csv/204-csv/358.csv	4%
nt-4078	what is the highest place that is listed in the table?	csv/204-csv/415.csv	1st
nt-4079	what is the difference in the amount of home games won versus home games lost for werder bremen?	csv/204-csv/985.csv	4
nt-4080	what country has the most start records?	csv/203-csv/829.csv	Germany
nt-4082	who was the last player to be transferred this season?	csv/204-csv/539.csv	Tiago Pinto
nt-4083	how many episode total are there?	csv/204-csv/768.csv	11
nt-4084	how many drivers were italian?	csv/204-csv/538.csv	2
nt-4085	which county is listed before meath?	csv/204-csv/777.csv	Kilkenny
nt-4086	how long is die slow in terms of time?	csv/203-csv/353.csv	4:00
nt-4087	what number of years did john hailey serve?	csv/203-csv/93.csv	0
nt-4088	what is the number of managers from new zealand?	csv/204-csv/567.csv	7
nt-4090	who was the first goalscorer for wigan athletic f.c in the 1978-79 season?	csv/204-csv/565.csv	Hinnigan
nt-4091	how many players played more than 10 matches?	csv/204-csv/154.csv	3
nt-4092	how many european baseball championship gold medals does italy need in order to have the same total amount of any type of medal as netherlands?	csv/204-csv/107.csv	10
nt-4093	what two locations only provide military flight training school?	csv/204-csv/102.csv	Kowaires Military Airbase|Menagh Military Airbase
nt-4094	which competition did this competitor compete in next after the world indoor championships in 2008?	csv/204-csv/622.csv	Olympic Games
nt-4095	what section did they play in the most?	csv/204-csv/117.csv	Östra Svealand
nt-4098	which area in ranked first in population in 2012?	csv/203-csv/642.csv	Panorama Hills
nt-4099	which party has the most mps?	csv/203-csv/139.csv	Serbian Progressive Party Српска напредна странка / Srpska napredna stranka
nt-4101	who has more number one singles, ed sheeran or ace wilder?	csv/204-csv/333.csv	Ed Sheeran
nt-4102	in the 1974-75 golden seals hockey season, how many draft picks were chosen after the third round?	csv/204-csv/385.csv	5
nt-4103	frank churchill is above whom	csv/203-csv/17.csv	Allen Davey
nt-4105	how many episodes aired in february?	csv/201-csv/24.csv	4
nt-4106	how many drivers did not complete 95 laps?	csv/204-csv/468.csv	16
nt-4107	who is the only person to rank from jamaica?	csv/204-csv/902.csv	Janelle Atkinson
nt-4108	did charles royer hold office longer than paul schell?	csv/204-csv/148.csv	yes
nt-4109	which is the only team that chile was faster than in cycling at the 1996 summer olympics men's team pursuit?	csv/204-csv/735.csv	Colombia
nt-4110	which touchstone energy 300 top 10 driver also came in first at the auto club 300?	csv/202-csv/131.csv	Matt Kenseth
nt-4111	tell me a game that had a total score above 4.	csv/204-csv/146.csv	Burscough
nt-4113	on what date did the bears win by a difference of 27 points?	csv/204-csv/207.csv	December 14, 1991
nt-4115	how long did zhao dan appear in films?	csv/204-csv/707.csv	26 years
nt-4116	which episode was titled i want to let her attend school?	csv/204-csv/768.csv	Ep. 4
nt-4117	which was the longest nato operation in terms of time?	csv/204-csv/313.csv	Operation Joint Forge
nt-4118	what is the formula for the compound that has a density of only 3.74 g/cm^3?	csv/203-csv/613.csv	PaCl5
nt-4121	what year only had one other finalist?	csv/204-csv/655.csv	2002
nt-4127	which has a limiting magnitude higher than coast visible, chara array or coast infrared?	csv/203-csv/279.csv	CHARA Array
nt-4128	which type of hospitals are the same as grossmont hospital?	csv/203-csv/216.csv	General Acute Care
nt-4129	james i and james ii both died at what age?	csv/203-csv/876.csv	68
nt-4130	what is the number of communities with no target date listed?	csv/204-csv/321.csv	6
nt-4131	what was the only election with more than 450,000 popular votes?	csv/203-csv/558.csv	2003
nt-4132	what was the lowest position ramon gonzalez came in?	csv/203-csv/763.csv	16th
nt-4133	david oliver made his debut in 2006 by placing 5th in what competition?	csv/203-csv/192.csv	IAAF World Athletics Final
nt-4134	which countries won at least six bronze medals?	csv/204-csv/727.csv	United States|Austria
nt-4136	what was the date of the first international goal?	csv/203-csv/14.csv	24 December 2005
nt-4138	what is the last title listed in the table?	csv/203-csv/338.csv	The Shooting of Caribou Lou
nt-4139	how many municipalities have areas that are below 50 square kilometers?	csv/204-csv/158.csv	6
nt-4140	in how many consecutive games was ty lawson the player with the most assists?	csv/204-csv/833.csv	4
nt-4141	how many points did leicester city score?	csv/203-csv/184.csv	2
nt-4142	who was drafted before robert alford?	csv/204-csv/635.csv	Desmond Trufant
nt-4144	are the years in a consecutive order?	csv/204-csv/141.csv	No
nt-4145	hosei won in 1964. who won the next year?	csv/204-csv/19.csv	Waseda University
nt-4146	what year had the least number of contestants?	csv/203-csv/872.csv	1965
nt-4147	the total number of players picked	csv/204-csv/140.csv	7
nt-4148	how long after the song was released in france was it released in the united states?	csv/204-csv/17.csv	7 days
nt-4149	what is the name of the top horse's trainer?	csv/204-csv/13.csv	Bob Baffert
nt-4150	what country had more winning riders than italy?	csv/204-csv/253.csv	France
nt-4152	who is the only player to have a negative yard average?	csv/203-csv/8.csv	Raymond Philyaw
nt-4153	which of the players listed had the least number of years in the nba?	csv/203-csv/622.csv	Mark Madsen
nt-4154	how many entrants have names that contain the word "team"?	csv/203-csv/1.csv	3
nt-4155	how many titles were made under the network of fuji tv?	csv/203-csv/133.csv	11
nt-4156	how long was the strike in 1971	csv/203-csv/759.csv	1 week
nt-4157	what is the number of nationalities listed in the table?	csv/204-csv/173.csv	14
nt-4158	how many consecutive games were played in houston, tx?	csv/203-csv/636.csv	3
nt-4159	are the dates in a consecutive order?	csv/204-csv/329.csv	YES
nt-4160	what was the last election to have under 35% of the popular votes?	csv/203-csv/558.csv	1999
nt-4161	how many games were attended by more than 1500 people?	csv/204-csv/746.csv	16
nt-4162	what was the most points scored by cardiff city?	csv/203-csv/368.csv	3
nt-4163	which group was the only group to get 101 &111?	csv/204-csv/629.csv	Second TOPS
nt-4164	is the number of enemy aircraft more or less than the other foes combined?	csv/204-csv/353.csv	more
nt-4165	zwicker faced tom hubert on october 15th, 2005, who did he face before him?	csv/204-csv/461.csv	Denis Hall
nt-4166	the least number of kilometres traveled was what number?	csv/203-csv/27.csv	402,026
nt-4167	who produced the last track of the album?	csv/203-csv/38.csv	Al West
nt-4171	how long did the team stay in first place?	csv/203-csv/783.csv	2 years
nt-4172	on what date was the first episode broadcast?	csv/204-csv/958.csv	8 April 2012
nt-4173	at the women's 200 meter individual medley sm10 event at the 2012 summer paralympics, who finished first?	csv/204-csv/422.csv	Sophie Pascoe
nt-4174	what were the total number of times the u.s. open was the tournament?	csv/203-csv/473.csv	2
nt-4175	which team has the highest number of consecutive calder memorial trophy winners?	csv/201-csv/38.csv	Toronto Maple Leafs
nt-4177	does churchill united have more or less titles than falcons 2000?	csv/203-csv/664.csv	More
nt-4178	what is the code for a unisex restroom?	csv/203-csv/130.csv	U+1F6BB
nt-4179	what is the difference between marcellino lucchi's points and max biaggi's points?	csv/203-csv/35.csv	5
nt-4180	the name of the register who is on top of the data table	csv/203-csv/649.csv	Arnold Trail to Quebec
nt-4181	how many buildings had alfred waterhouse as their architect?	csv/204-csv/872.csv	3
nt-4182	what is the rank number of stefan shalamanov in the slalom event	csv/204-csv/169.csv	23
nt-4185	how many games were n october 1990?	csv/204-csv/662.csv	3
nt-4186	names of municipalities established before 1880	csv/203-csv/665.csv	San Juan
