id	utterance	context	targetValue
nt-3213	how many events were at least 50 km?	203-874.csv	17
nt-3214	were more episodes written by michael piller & bill dial or by bob shane & ron friedman?	204-981.csv	Michael Piller & Bill Dial
nt-3215	how many countries participated?	204-542.csv	7
nt-3216	in how many years was there a negative (listed in red) natural change?	204-141.csv	16
nt-3217	the yudachi was sunk on november 13,1942. which ship shared the same fate that year?	203-557.csv	Yamakaze
nt-3218	which locomotive had the least amount of power?	204-850.csv	H220
nt-3219	how many times has he been either a producer or director?	204-228.csv	10
nt-3220	which tier appears the most?	204-636.csv	1
nt-3221	which was the last ship in service?	203-193.csv	50 Let Pobedy
nt-3222	how many years was jaafar mohamed in office?	204-668.csv	4
nt-3223	what name is above may 1944	204-577.csv	Colossus Mark 1 (UK)
nt-3224	in the year ____, no constituency data was available.	203-698.csv	1980
nt-3225	which model is a diesel, the tour or the aspect?	203-42.csv	Tour
nt-3226	which 1967 episode of the inspector is the only one written by tony benedict?	203-338.csv	Bomb Voyage
nt-3227	the 2009 asian championships were located in guangzhou, china. what city and country were the asian championships held in before guangzhou, china?	203-436.csv	Manila, Philippines
nt-3228	who was the previous winner before twente in the round of 16?	204-510.csv	Dynamo Kyiv
nt-3229	what was the name of the first title released?	203-570.csv	The Name of the Game
nt-3230	which division has the most people?	204-891.csv	Yanglin
nt-3231	out of all their times, which one was fastest?	204-547.csv	31.44
nt-3232	who was coach after b.l. noojin?	203-577.csv	Gordon W. Lewis
nt-3233	how many caps did jean-pierre rives and michel crauste accrue?	204-342.csv	122
nt-3234	what is the name of the first club listed on this chart?	204-26.csv	Servette
nt-3235	tell me the number of french people on the list.	204-748.csv	11
nt-3236	what is the only county whose name comes from a battle?	204-960.csv	Alamance County
nt-3237	how many times did sébastien bourdais win the champ car world series between 2005 and 2007?	203-99.csv	2
nt-3238	what driver was the only one to score 8 points while driving a mitsubishi?	203-399.csv	Patrik Sandell
nt-3239	which camp is the least amount on mar.30	204-217.csv	Thampalakamam Peripheral Unit
nt-3240	what is the least populated municipality in camarines sur?	203-147.csv	Gainza
nt-3241	how many silver medals did kenya earn?	203-377.csv	11
nt-3242	how many total points did the south florida bulls score in 2002, 2003, and 2009?	204-11.csv	170
nt-3243	what was the earliest film released?	204-228.csv	New York Doll
nt-3244	when is the next game played after november 17th?	204-513.csv	November 23
nt-3245	what's the total number of thirds you can make on a 7th form chord?	203-324.csv	17
nt-3246	who is the last to coach the san antonio scorpions?	204-832.csv	Alen Marcina
nt-3247	other then edi ann who else sang a song who's title had love in it?	203-430.csv	Izabela Kopeć
nt-3248	how many total names are listed as having french nationality?	203-481.csv	10
nt-3249	which year had the most domestic passengers?	203-396.csv	2012
nt-3250	how many games did the bolton wanderers and newcastle united play before there was a definitive winner in the fifth round proper?	204-861.csv	3
nt-3251	what is the difference between the number of successful defenses by joe calzaghe and robert stieglitz?	203-107.csv	15
nt-3252	who has the largest amount of teams, men's, women, or mixed?	204-132.csv	United States
nt-3253	how many times is each religion listed?	204-984.csv	once
nt-3254	where was the next venue after athens, greece?	204-395.csv	Kuala Lumpur, Malaysia
nt-3255	daniel martin and joost posthuma both withdrew from the race because of what reason?	204-530.csv	Illness
nt-3256	which country has won more gold medals: china or mexico?	204-75.csv	China
nt-3257	what was the total attendance for the game against texas?	204-617.csv	72,032
nt-3258	how many times does fy & bi film appear under the notes column?	204-91.csv	3
nt-3259	who had the the lowest single game attendance?	203-561.csv	Kokushikan University
nt-3260	which player was the first player to be drafted?	203-305.csv	Cory Schneider (G)
nt-3261	what was the greatest number of gold medals won by a single athlete?	203-104.csv	3
nt-3262	in the 2007 phillip island superbike world championship round superbike race 1 classification how many riders scored at least 10 points?	203-142.csv	6
nt-3263	list at least one show that she was on in 2012.	203-543.csv	Kahani Comedy Circus ki
nt-3264	which region is listed below atacama?	203-447.csv	Coquimbo
nt-3265	which nba team has more retired jerseys than any other nba team?	203-348.csv	Boston Celtics
nt-3266	who is above martyn bernard	204-173.csv	Wilbert Pennings
nt-3267	how many battles resulted between 3,000 and 4,200 estimated americans killed?	202-102.csv	6
nt-3268	does adele or chisu have the highest number of sales?	204-949.csv	Adele
nt-3269	of the members of the third incarnation of the lachlan, who served the longest?	202-76.csv	Ernest Buttenshaw
nt-3270	how many golfers made at least $40,000?	203-499.csv	2
nt-3271	who was the first judge from florida to serve the position?	203-563.csv	Nathan P. Bryan
nt-3272	how many points did emerson fittipaldi receive?	204-584.csv	9
nt-3273	calculate the number of songs listed between 1994 and 2005.	203-491.csv	12
nt-3274	what is the number of players from the edinburgh kings?	203-418.csv	4
nt-3275	what was the first marathon juma ikangaa won?	203-370.csv	1982 African Championships
nt-3276	how many days after september 3rd did brian perform in stockholm?	203-855.csv	9
nt-3277	how many losses during stretch?	203-127.csv	7
nt-3278	what is the number of victories this player has had on hard surfaces?	204-868.csv	2
nt-3279	what is the difference between the time of the fastest runner and the slowest?	204-81.csv	+27:59.2
nt-3280	what is the total number of districts created in the 1900's?	204-739.csv	32
nt-3281	how many contestants were eliminated in week one?	204-688.csv	4
nt-3282	how many total operas were performed at the dresden?	204-354.csv	9
nt-3283	how many teen choice awards has he been nominated for?	203-643.csv	4
nt-3284	how long does a chromic catgut maintain it's strength for	204-537.csv	10-14 days
nt-3285	what is the difference in the number of combined days between kevin steen and davey richards?	204-721.csv	9
nt-3286	in what year did they score the least amount of goals?	204-933.csv	1991
nt-3287	what is the first year on the chart?	204-879.csv	1997
nt-3288	who hosted the most consecutive years?	204-879.csv	Chicago, Illinois
nt-3289	how many more threads per inch does the 1/16th whitworth size have over the 1/8th whitworth size?	204-828.csv	20
nt-3290	how many goalies did the islanders draft?	204-140.csv	2
nt-3291	what is the total amount of runs?	204-397.csv	4
nt-3292	where was this competitor's first competition?	204-503.csv	Barcelona, Spain
nt-3293	did true romance make more or less money than diabolique?	203-98.csv	Less
nt-3294	what is the total number of times the competition was held at the semple stadium venue?	204-716.csv	7
nt-3295	which division is listed only once?	204-589.csv	ASOBAL
nt-3296	what is one type that has at least a relative cost of 1.0?	204-187.csv	Flyback
nt-3297	who has the most bronze medals?	203-374.csv	France
nt-3298	what is the first year entered service year?	204-816.csv	1983
nt-3299	who rides a bike that is the same as troy bayliss' bike?	203-142.csv	Lorenzo Lanzi
nt-3300	who is the top (most wins overall) winning school in class aaaa?	204-133.csv	Friendswood
nt-3301	beauty and the beast won at least how many awards	203-17.csv	1
nt-3302	which country had the most plants start after 1990?	204-789.csv	Indonesia
nt-3303	what is the average opening weekend gross between iron man 3 and the dark knight?	203-174.csv	$166,278,034
nt-3304	what city is listed below heredia?	204-992.csv	Limón
nt-3305	what was the number of titles released for arcade?	203-272.csv	3
nt-3306	who was the only competitor from el salvador?	204-3.csv	Ruben Calderon
nt-3307	how many roles start with the letter v?	204-647.csv	4
nt-3308	in masters 1000 tournament did the table show more losses than wins?	203-728.csv	no
nt-3309	which party is last on the chart	204-982.csv	Socialist
nt-3310	which episode has the most viewers?	204-362.csv	Episode 7
nt-3311	were the results of the game of november 14 above or below the results of the october 17 game?	204-38.csv	above
nt-3312	which constituencies have only one representative?	204-60.csv	Ratabari
nt-3313	which was the last album to sell over 100,000 records?	204-949.csv	Koodi
nt-3314	what country ranks first in total medals won?	203-608.csv	Slovakia
nt-3315	how many ships are named after a state?	204-457.csv	9
nt-3316	count the number of schools with "cy" governments.	204-218.csv	8
nt-3317	which population had the most people in 1926?	204-257.csv	Ossetians
nt-3318	after 'lejila' what was malberg's next film?	204-91.csv	Lille Klaus og store Klaus
nt-3319	which city did she play her last game?	204-553.csv	Oklahoma City
nt-3320	how many greek ministers of development were there before 2010?	204-370.csv	7
nt-3321	which judge was last appointed by president truman?	203-563.csv	Richard Rives
nt-3322	what is the last church in the silverlake neighborhood listed?	203-274.csv	St. Teresa of Avila
nt-3323	in what year did they win them?	200-30.csv	2005
nt-3324	which nation is the top nation in number of gold awards won?	204-761.csv	Germany
nt-3325	does guam have a larger amount of bronze medals than palau?	203-612.csv	yes
nt-3326	how many more bronze medals does france have compared to russia?	203-374.csv	4
nt-3327	how many home games were won in total?	203-534.csv	4
nt-3328	which association awarded jones' first award after the year 2000?	203-146.csv	GLAAD Media Awards
nt-3329	the other women's winner with the same finish time as jo pavey in 2012	204-286.csv	Iulia Negura
nt-3330	what is the total number of miss northern irelands that were from belfast?	203-727.csv	6
nt-3331	the nation above algeria	203-377.csv	Nigeria
nt-3332	how many mountains were measured in the bd explorer in 2012?	203-808.csv	2
nt-3333	who was the top pitcher drafted?	203-618.csv	Mark Mulder
nt-3334	where was the last game of the season held?	204-282.csv	Craven Cottage, London
nt-3335	how many games did this team win during this season?	204-746.csv	15
nt-3336	what group had the greatest amount of members?	203-266.csv	Socialist Group
nt-3337	how many days did hardcore tv #6 take?	204-23.csv	1
nt-3338	is canada at least on the chart 3 times?	204-15.csv	no
nt-3339	in what year did finland first face greece?	203-513.csv	1995
nt-3340	are there more films in 2008 or 2005?	204-647.csv	2008
nt-3341	what director is listed with the same original air date as jeremiah chechik?	203-349.csv	Stephen Surjik
nt-3342	how many civil parishes have population counts of at least 10,000?	204-600.csv	4
nt-3343	how many engines were not cosworth's?	204-939.csv	9
nt-3344	how many centre position players are there?	203-824.csv	4
nt-3345	what is the difference of medals from 1976 and 2010?	204-374.csv	9
nt-3346	what was the date of the last game played by oxford united in which they lost?	204-441.csv	24 April 1999
nt-3347	how long is the shortest song on the album?	203-38.csv	2:03
nt-3348	what is the last power rating on the chart?	204-794.csv	16 A/250 V
nt-3349	which language did the most people in the imperial census of 1897 speak in the p&#322;ock governorate?	204-61.csv	Polish
nt-3350	who won after arazi?	204-62.csv	Gilded Time
nt-3351	what is the newest presentation or updated?	203-702.csv	DNA Baser
nt-3352	what is the first show to play on monday mornings?	204-839.csv	The Morning Click
nt-3353	what's the difference between bedford's score on 12 march 2005 and their score on 2 april 2005?	203-331.csv	16
nt-3354	how many teams started before 1940?	203-168.csv	17
nt-3355	how many players weigh more than michael baumer?	204-847.csv	13
nt-3356	which stadium can seat the most people?	204-195.csv	Nokia Arena
nt-3357	five and jezebel are apart of which label?	204-928.csv	Blokshok Records
nt-3358	when was his last match?	203-14.csv	5 March 2014
nt-3359	who is the next player listed after andy egil?	204-26.csv	Alain Geiger
nt-3360	what is the only country ranked in the top ten that did not earn a silver medal?	203-724.csv	Japan
nt-3361	what is the home team of the only 0-0 score?	204-475.csv	St. Mirren
nt-3362	how many of these congressmen were re-elected?	203-615.csv	21
nt-3363	what is the first year listed?	204-357.csv	2003
nt-3364	what is the total number of locations?	204-338.csv	9
nt-3365	did kent score more/less than 150 runs against essex?	203-210.csv	more
nt-3366	what was hari's last name?	203-784.csv	Kondabolu
nt-3367	what is the number of fights won by decision?	204-386.csv	3
nt-3368	how many chassis in the 80's were penske's?	204-939.csv	2
nt-3369	which competition comes after the french venue?	203-734.csv	World Championships
nt-3370	how long did it take jim chapin to finish?	204-912.csv	40.09
nt-3371	what was the difference, in years between the founding of st. agnes and the founding of good shepherd?	204-540.csv	61 years
nt-3372	what is the total number of standard and broad gauges?	204-816.csv	10
nt-3373	which artists won in 2008 and 2009 respectively?	204-655.csv	Scribe|Ladi6
nt-3374	how many images are listed?	204-752.csv	6
nt-3375	which competition came in last position out of all of the competitions shown?	203-215.csv	World Championships
nt-3376	how many had position s?	203-481.csv	7
nt-3377	what is the first model listed?	204-295.csv	LARC-V
nt-3378	what was u.s. city that was founded before los vegas, nevada?	204-965.csv	Tulsa
nt-3379	how many state has an average under 8.5?	204-757.csv	1
nt-3380	does air florida have more or less than four aircrafts scheduled?	204-215.csv	less
nt-3381	when was the first game played in houston, tx?	203-636.csv	January 20, 2007
nt-3382	which countries did not produce more than 1,000 in the year 2006?	203-59.csv	Australia|Mozambique|Nigeria|Rwanda
nt-3383	who holds the top record in the 110 m hurdles?	204-550.csv	Akanoa William
nt-3384	which swara holds the last position?	203-352.csv	Kakali Nishada
nt-3385	how many events does john describe?	203-505.csv	34
nt-3386	what was the first single to earn a chart position?	203-661.csv	"History of a Boring Town"
nt-3387	what is the last date listed?	203-565.csv	November 10, 2013
nt-3388	how many total floors is the ordway building?	203-84.csv	28
nt-3389	what is the average total score for the first three teams?	204-548.csv	299.17
nt-3390	did nujoma win the o.b.f.f.s. award in romania or ghana?	203-769.csv	Romania
nt-3391	who were the first champions?	203-565.csv	Koji Nakagawa and Gedo
nt-3392	what nationality was the woman who won first place?	204-910.csv	China
nt-3393	braga had the same aggregated score as what other team in the round of 16?	204-510.csv	PSV Eindhoven
nt-3394	how many times has nbc hosted the awards?	204-996.csv	5
nt-3395	what city proper has the smallest area in km2?	203-222.csv	Jianghai District
nt-3396	how many strokes was isao aoki behind larry nelson?	203-555.csv	6
nt-3397	which nation has the most bronze medals?	204-261.csv	Ukraine
nt-3398	how many awards did chicago win in 1997?	204-592.csv	12
nt-3399	how many years did he play in less than 16 games?	204-756.csv	2
nt-3400	who was the opponent after auburn?	203-598.csv	Vanderbilt
nt-3401	in how many games was the crowd above 20,000 people?	203-371.csv	5 games
nt-3402	which municipality has the largest area?	204-987.csv	Rodriguez
nt-3403	what is the next product listed after egonet?	204-870.csv	Gephi
nt-3404	what is the number of countries that are listed in the table?	204-419.csv	12
nt-3405	how many railroads became defunct in the 1880's, and how many became defunct in the 1980's?	203-674.csv	3|3
nt-3406	which team had the most medals without a gold medal?	203-548.csv	France
nt-3407	what position did this racer finish at his only world race walking cup competition?	204-798.csv	12th
nt-3408	who has presented the most seasons?	203-397.csv	Alessia Marcuzzi
nt-3409	which movie starring burt lancaster, paul scofield, jeanne moreau and michel simon was also produced by united artists?	201-19.csv	The Train
nt-3410	did anne smith win more than five doubles finals on clay?	204-553.csv	yes
nt-3411	how many finalist were in season af3?	203-288.csv	3
nt-3412	how many years did argentina take first place?	204-408.csv	1
nt-3413	are any of the lanes in consecutive order?	204-401.csv	No
nt-3414	which was not released in 2004, onna no ehon or music tree?	204-643.csv	Music Tree
nt-3415	which year was his best jump?	204-706.csv	1999
nt-3416	how long was daubin in office?	203-372.csv	2 years
nt-3417	what designation comes after the m65 designation?	203-569.csv	M66
nt-3418	how many ethnicity is there?	204-257.csv	6
nt-3419	how many metres is the mississippi aerial river transit from bottom to top?	203-375.csv	109 m
nt-3420	which city has the largest number of people in camarines sur?	203-147.csv	Naga City
nt-3421	how many members of the canadian house of commons served in the militia?	204-608.csv	6
nt-3422	in what year did dibley not win a double final?	202-286.csv	1972
nt-3423	for how many years was h.l. matthews active as coach?	204-469.csv	5
nt-3424	name a station that shows sports but is not televisa.	204-779.csv	Azteca 7
nt-3425	which team had the most wins?	203-255.csv	India
nt-3426	what country finished after great britain?	204-204.csv	France
nt-3427	how many employees does vitol have?	203-83.csv	2,800
nt-3428	which railway was the only railway that hunslet-taylor bulit a garratt for?	204-637.csv	South African Railways
nt-3429	what was the first movie directed by c.v. sridhar that was filmed in the hindi language?	203-204.csv	Bhaai Bhaai
nt-3430	which district had least population growth from 2001-2011?	204-942.csv	Jagatsinghpur
nt-3431	what was the only coach to serve for only six years?	203-577.csv	Joe Sewell
nt-3432	which author had a poem on this list with the first line "as it fell upon day" and also a poem that starts with "if music and sweet poetry agree".	201-31.csv	Richard Barnfield
nt-3433	how many players were withdrawn due to a surgery?	204-188.csv	2
nt-3434	which month had the most number of losses on the road?	204-213.csv	January
nt-3435	what artist scored the least number of points?	203-803.csv	Pave Maijanen
nt-3436	in what year did the highest number of points occur?	202-294.csv	1998
nt-3437	which stamp set had the greatest quantity issued?	203-153.csv	Royal Wedding (The Princess Anne)
nt-3438	what was the total number of us drivers?	204-511.csv	11
nt-3439	what is the difference between the number of times the position of third was achieved and the number of times the position of first was achieved?	204-706.csv	1
nt-3440	how may total versions of cello where there?	203-743.csv	13
nt-3441	name a ship from the united states and one from norway.	203-403.csv	Salt Lake City|Barøy
nt-3442	which mainland has the least population?	203-401.csv	Clackmannanshire
nt-3443	what is the difference in points scored between erwan nigon and dirk heidolf?	204-114.csv	6
nt-3444	what settlement is listed right after oulu?	204-563.csv	Tervalaakso, Vaasa
nt-3445	what is the total number of established dioceses?	204-10.csv	12
nt-3446	which prime ministers spent more than 1,500 days in the office?	204-812.csv	Alfred Deakin|Andrew Fisher|Billy Hughes|Stanley Bruce|Joseph Lyons|Robert Menzies|Ben Chifley|Malcolm Fraser|Bob Hawke|Paul Keating|John Howard
nt-3447	what country has the largest number of silver medals?	204-771.csv	Venezuela
nt-3448	how many people were eliminated in week 1?	204-688.csv	4
nt-3449	which song is at the top for downloads?	204-420.csv	"Lovey-Dovey"
nt-3450	what was galina chistyakova's last competition?	203-651.csv	European Indoor Championships
nt-3451	what year had the most candidates elected?	203-330.csv	1990
nt-3452	who scored better in the 1995 fifa world cup denmark or the united states?	204-930.csv	United States
nt-3453	how many professional wins has christel boeljon had?	204-940.csv	3
nt-3454	how many modest mouse singles start with the letter "b"?	203-123.csv	2
nt-3455	what city were most playoff bowls played?	203-773.csv	Miami
nt-3456	who was the highest draft choice?	204-612.csv	Matthew Stafford
nt-3457	how long was the film schooled out before beginning blue?	204-323.csv	5 years
nt-3458	what was the number of television shows that sharad kelkar co-stared with keerti gaekwad?	203-173.csv	2
nt-3459	how many countries have produced the same number of championship golfers as canada?	204-396.csv	3
nt-3460	what is the first result listed under playoffs?	204-590.csv	Quarterfinals
nt-3461	the number of delegates in competition	203-791.csv	30
nt-3462	what is the total face value of 1.00 in 2011?	204-44.csv	6,000
nt-3463	number of 3 points attempted	204-292.csv	10
nt-3464	who came in first?	204-584.csv	Emerson Fittipaldi
nt-3465	how many hospital's have at least 600 beds?	203-216.csv	17
nt-3466	which community has the only public airport in queensland?	204-139.csv	Eagle Farm, Brisbane
nt-3467	when was a title aired previous to july 5, 2007?	203-349.csv	June 28, 2007
nt-3468	how many games did the broncos win in 1998 by more than 10 points?	203-114.csv	9
nt-3469	how many were released after power man?	204-696.csv	8
nt-3470	does albino have more or less people than stezzano?	203-731.csv	more
nt-3471	where was the last meeting in which kaseorg competed?	204-202.csv	Sydney, Australia
nt-3472	what is the name on top of the list?	204-866.csv	Lillian Faderman
nt-3473	how many albums did pearl django release in 1999?	204-209.csv	2
nt-3474	what is next after zuse z4	204-577.csv	ENIAC (US)
nt-3475	how many players were dfs?	204-300.csv	3
nt-3476	what was the last opponent played in 1950?	203-590.csv	Austria
nt-3477	number of consecutive championships won by federbrau	204-474.csv	2
nt-3478	how long did the estoril open last?	204-85.csv	3 days
nt-3479	the number of flush wins at one credit to equal one flush win at 5 credits.	203-564.csv	5
nt-3480	how many were released after 2004?	204-871.csv	9
nt-3481	was joe watson or keith allen the general manager of the team?	203-859.csv	Keith Allen
nt-3482	who is at the top of the chart?	204-287.csv	Manuel Orantes
nt-3483	which animal type has the most pillow pals?	204-111.csv	Bear
nt-3484	what is the first season listed on the table?	203-741.csv	2010-11
nt-3485	what country did the last person on the list come from?	204-726.csv	Germany
nt-3486	how many bronzes did finland win?	204-231.csv	4
nt-3487	name one nation that earned at least two silver medals.	203-314.csv	England
nt-3488	how many total laps were there in the 2008 canadian grand prix?	203-52.csv	70
nt-3489	what is the name of the title after number 9?	204-238.csv	"Reality Check"
nt-3490	how many jamaicans were granted british citizenship after 2005?	203-467.csv	8405
nt-3491	what is the first song on this album?	204-573.csv	"A Dream Is a Wish Your Heart Makes"
nt-3492	for which television show was jeff daniels nominated for both an emmy and golden globe award?	201-42.csv	The Newsroom
nt-3493	what is the number of affiliates of canal de las estrellas.	204-796.csv	5
nt-3494	what is the combined land area of toronto and hamilton?	203-834.csv	1747.44
nt-3495	how many nations received more than 5 gold medals?	203-165.csv	4
nt-3496	what song reached the highest position on the french charts?	203-696.csv	"J'en rêve encore"
nt-3497	what was the total number of stars given for the "thunderball" challenge?	204-628.csv	3
nt-3498	how many singles had a peak chart position of less than 60?	203-426.csv	2
nt-3499	what is the largest city/municipality by area?	203-147.csv	Ragay
nt-3500	who was the top finisher from poland?	204-14.csv	Justyna Kowalczyk
nt-3501	what are the number of matches that happened in japan?	204-684.csv	5
nt-3502	what was the total of previous council?	204-223.csv	54
nt-3503	how long was it between the release of the furrowed field and songs?	204-268.csv	5 years
nt-3504	how many cyclists finished with the speed of at least 47.000?	204-554.csv	12
nt-3505	was the ferrari engine used by scuderia ferrari a v6 or v8?	203-406.csv	V6
nt-3506	what is the total number of senior advisors that there has been?	204-598.csv	7
nt-3507	when did pier ruggero piccio's term start?	200-44.csv	1 January 1926
nt-3508	how many miles is the metz - nancy route?	204-312.csv	45
nt-3509	what is the total number of drivers who did not finish the race?	204-477.csv	17
nt-3510	what is the highest city in terms of altitude?	203-731.csv	Albino
nt-3511	what was the time for the driver who came in last place?	203-399.csv	4:14:05.7
nt-3512	what is the number of drivers who didn't finish the race due to engine trouble?	204-641.csv	6
nt-3513	what was the number of baskets houston scored on may 25th?	203-689.csv	85
nt-3514	which player had the largest number of &#931; points?	203-507.csv	Karel Hromádka
nt-3515	was the peak 2 peak gondola inaugurated before the vanoise express?	203-457.csv	no
nt-3516	which programming is played the most?	204-793.csv	RTV (WIVM-LD Simulcast)
nt-3517	how many cities are in the united states?	204-317.csv	9
nt-3518	how many women had consecutive third place wins?	204-730.csv	6
nt-3519	how many managerial changes were there in 2009?	204-805.csv	13
nt-3520	which drop(s) had the most spec ops mission(s)?	204-587.csv	19-21
nt-3521	what is the largest religious denomination in budapest?	203-857.csv	Roman Catholic
nt-3522	which province has the most population on the table?	203-834.csv	Ontario
nt-3523	what year saw the greatest size?	204-122.csv	1984
nt-3524	how many missions have returned samples?	204-633.csv	6
nt-3525	what is the last location on this chart?	204-164.csv	Davao
nt-3526	who was the last head of the medici?	203-421.csv	Cardinal Ippolito de' Medici
nt-3527	what is the number of league goals billy sharp made?	204-27.csv	44
nt-3528	who was ranked first in the semifinal 2?	204-547.csv	Petra Chocová
nt-3529	what is the number of films in this category that came from france during this year?	204-652.csv	12
nt-3530	who directed the most cartoons?	201-39.csv	Gerry Chiniquy
nt-3531	who has held the most records?	204-550.csv	Uaongo Areai
nt-3532	what district has the same population density as laborie despite having a smaller land area?	203-212.csv	Anse la Raye
nt-3533	what's the number of people who attended the oregon state game?	204-250.csv	76,290
nt-3534	team that won before mazowszanka pekaes pruszków	203-341.csv	Śląsk Eska Wrocław
nt-3535	how many models require less than a week of use?	204-625.csv	2
nt-3536	how many contestants were there on june 3, 2012?	203-288.csv	12 (24)
nt-3537	is arthur kaye older or younger than brian hill?	204-883.csv	Older
nt-3538	which is the only device to have the "flash memory array" note?	204-152.csv	Violin Memory Violin 3200
nt-3539	which ship lasted longer, jaguar or jersey?	203-404.csv	Jaguar
nt-3540	how has the most golds?	204-211.csv	Brazil
nt-3541	how many notes are there?	204-249.csv	6
nt-3542	other than burke, name an athlete from the us.	204-664.csv	Leif Nordgren
nt-3543	what is the most common cause for a retired car?	203-339.csv	Running
nt-3544	other nation to earn no bronze medals besides peru	204-232.csv	Uruguay
nt-3545	how many winning scores were at least 3?	203-14.csv	6
nt-3546	after h.c. mcneille, who succeeded him in writing books about bulldog drummond?	203-394.csv	Gerard Fairlie
nt-3547	how long has sacred heart basilica been established?	203-387.csv	134 years
nt-3548	combined, how many winning golfers does england and wales have in the masters?	204-396.csv	4
nt-3549	what is the difference in the number of people sent home in episode one and two?	204-945.csv	1
nt-3550	what was the number of athletes in sherbrooke in 2004?	204-515.csv	243
nt-3551	name a country that had no bluelight remix released in it?	204-17.csv	Germany
nt-3552	name another constructor other than ferrari.	204-584.csv	McLaren-Ford
nt-3553	where was the first court house built?	204-749.csv	Windsor
nt-3554	what was the difference in time between the 8th place finisher and the first place finisher?	204-745.csv	+17.32
nt-3555	what is the only team to have scored 16 points?	203-254.csv	AA São Bento
nt-3556	which has the largest volume number?	204-696.csv	Wolverine
nt-3557	what is the name of the last album title on this chart?	204-333.csv	Together We Stand Alone
nt-3558	who was the first contestant to be eliminated on season 9 of food network star?	203-711.csv	Daniela Perez-Reyes
nt-3559	how many bib numbers were before hanna falk's?	204-14.csv	17
nt-3560	which game had a bigger attendance, week four at carolina or week thirteen at seattle?	204-936.csv	4
nt-3561	how many delegates are at most 20 years old?	204-20.csv	4
nt-3562	how many par does dave douglas	204-679.csv	E
nt-3563	what is the total amount of usl pdl leagues?	203-595.csv	4
nt-3564	which election year had the least percentage of party list votes?	203-698.csv	1980|1983
nt-3565	how many more total medals did china win over japan?	204-320.csv	9
nt-3566	what is the next site listed after lewis field?	204-250.csv	Memorial Stadium • Lincoln, Nebraska
nt-3567	how many times is temagami listedon the list?	204-944.csv	10
nt-3568	how many countries participated at reliant park	204-210.csv	5
nt-3569	how many mountains have a height higher than 8,000 meters?	204-570.csv	14
nt-3570	how many times has brazil been in first place?	204-408.csv	7
nt-3571	what technical challenge was featured in 2013-2014 but not 2014-2015?	203-185.csv	Dig In
nt-3572	which are the only trains still in service?	203-332.csv	J515|J549
nt-3573	which sum had the greatest population change from 2005 to 2009?	204-381.csv	Tsetserleg
nt-3574	what were the number of times san marino was an opponent?	203-6.csv	2
nt-3575	how many games did the broncos lose?	203-730.csv	7
nt-3576	did any clubs have no losses?	203-145.csv	no
nt-3577	what is the only year that had 460 live births?	203-668.csv	2000
nt-3578	number of official middle-earth video games before the year 2000.	204-398.csv	9
nt-3579	besides montpellier rc, which other club received 10 bonus points?	203-322.csv	SU Agen
nt-3580	who was born first? mary churchill or elizabeth churchill?	204-626.csv	Elizabeth Churchill
nt-3581	tell me the number of competitors from nigeria.	204-71.csv	3
nt-3582	what is the total number of french lesbians?	204-425.csv	0
nt-3583	which employer has the most employees?	203-737.csv	Medline
nt-3584	did the liberal party of canada have more or less members after the dissolution of the 37th parliament of canada in the senate?	202-157.csv	less
nt-3585	ebastel and plusvent treat which therapeutic area?	204-610.csv	Respiratory
nt-3586	how many club presidents held their position in the 19th century?	203-639.csv	4
nt-3587	how many votes did both the conservative party and the rainbow dream ticket party receive?	202-271.csv	6634
nt-3588	does the crest white strips classic last at least one year?	204-625.csv	yes
nt-3589	what is the length of each species listed?	204-358.csv	1572 aa|1602 aa|1591 aa|1593 aa|1570 aa|1522 aa|1592 aa|1592 aa|1572 aa|1574 aa|1590 aa|1577 aa|1608 aa|1471 aa|1538 aa|1640 aa|1359 aa|1867 aa|1584 aa|1591 aa
nt-3590	what is the combined weight of the big boy and the m1?	204-850.csv	976 t
nt-3591	how many times did the club place 4th in the tier 4?	204-532.csv	2
nt-3592	how many seasons did they finish above 5th place?	204-79.csv	4
nt-3593	what is the name of the only brand which targets the osteomuscular therapeutic area?	204-610.csv	Airtal and others
nt-3594	which date had the top listed fee?	204-686.csv	9 July 2007
nt-3595	how many vertical wavy lines are there in the onsen symbol?	203-540.csv	3
nt-3596	name a bridge whose length is above 1000 feet.	204-507.csv	Old Youngs Bay Bridge
nt-3597	what is the number of tracks under one minute in length?	203-37.csv	2
nt-3598	how long was the fastest time in the race?	204-160.csv	2:28.15
nt-3599	how many consecutive years were there 20 or more assisted tackles?	204-756.csv	5
nt-3600	how many games were released for smartphones?	203-580.csv	4
nt-3601	which was erbedija's first festival/event where he was nominated but didn't win an award?	203-191.csv	Satellite Awards
nt-3602	what is the name of the last train on the list?	204-78.csv	Bilaspur Express
nt-3603	which was released earlier, atomic or last dayz?	204-484.csv	"Last Dayz"
nt-3604	what was the first gain on may 30th, 1963?	203-81.csv	Fine Gael
nt-3605	what is the last name listed on this chart?	204-568.csv	Avenger
nt-3606	which team has won more, swansea city or west ham united?	204-448.csv	Swansea City
nt-3607	what was the only year the venue was in japan?	204-880.csv	2007
nt-3608	how long was the timespan in which growth was measured?	203-90.csv	10 years
nt-3609	what is the name of the train listed before bangalore express?	204-78.csv	Shatabdi Express
nt-3610	how long did james leach hold his seat?	204-252.csv	13 years
