id	utterance	context	targetValue
nt-3983	in 2008 in track and field events how long did it take for dayron robles to run the 110 m hurdles when he broke the world record.	csv/203-csv/102.csv	12.87
nt-3984	which month had the most air dates?	csv/203-csv/784.csv	February
nt-3985	whose number of goals was greater against columbia, lucimar ferreira da silva or adriano leite ribeiro?	csv/203-csv/176.csv	Adriano Leite Ribeiro
nt-3988	how many teams were founded in morwell?	csv/203-csv/664.csv	3
nt-3989	the last row on the list all has verbs ending in:	csv/203-csv/807.csv	i
nt-3990	what position did this team get after getting 9th place in 1999?	csv/204-csv/974.csv	2nd
nt-3991	what album did the band release previous to 101?	csv/204-csv/574.csv	Bez ljubavi
nt-3993	how many players transferred after 2010?	csv/203-csv/440.csv	2
nt-3994	how many years did cooney checkaye coach the muncie flyers?	csv/200-csv/32.csv	6
nt-3995	who is listed previous to prue watt?	csv/204-csv/160.csv	Kelley Becherer
nt-3996	true or false, south korea has the least amount of gold medals.	csv/204-csv/775.csv	false
nt-3997	in what year did the first h-ii flight take place?	csv/203-csv/538.csv	1994
nt-3998	how many titles does the last team on this chart have?	csv/203-csv/502.csv	0
nt-3999	what is the total number of teams that qualified?	csv/204-csv/642.csv	10
nt-4000	who was the last representative picked?	csv/203-csv/778.csv	Lisa Kubiske
nt-4001	what is the total population for yanglin?	csv/204-csv/891.csv	20,600
nt-4002	how many championship games were held in the same stadium as the one on 4 march 2000?	csv/204-csv/770.csv	3
nt-4003	how many gold medals did the us and jamaica win combined?	csv/204-csv/595.csv	9
nt-4004	how many times did erbedija win best foreign performer between 1994 and 2012?	csv/203-csv/191.csv	1
nt-4005	who scored the most points in a game against them between penn state and boston college?	csv/203-csv/720.csv	Penn State
nt-4006	what is the most consecutive doubles tournaments she has won?	csv/204-csv/47.csv	4
nt-4007	how many intersecting roads are there in rocky view county?	csv/204-csv/763.csv	12
nt-4008	what is. the last feature on the chart	csv/204-csv/309.csv	Enhanced version of the Distributor
nt-4009	which month had the least games played?	csv/204-csv/213.csv	October
nt-4010	were the results of the february 17, 1968 game the same as the results of the march 30, 1968 game?	csv/204-csv/350.csv	Yes
nt-4011	what other company has the same founding year as ace?	csv/203-csv/241.csv	Atari ST User
nt-4012	london came before which city?	csv/203-csv/855.csv	Utrecht|Stockholm
nt-4013	what is the total number of members in the 20 metre club?	csv/203-csv/233.csv	20
nt-4014	what was the number of wins the team had in the 1998 season?	csv/203-csv/814.csv	3
nt-4015	which football club had its most recent promotion a year before the heidelberg football club?	csv/204-csv/959.csv	Bundoora Football Club
nt-4016	how long was georgetown's longest winning streak?	csv/204-csv/36.csv	11 games
nt-4017	after brazil which country produced the most niobium?	csv/203-csv/59.csv	Canada
nt-4018	who is previous in the table to austin kearns?	csv/203-csv/618.csv	Ryan Mills
nt-4019	who was the opponent in the last tournament?	csv/203-csv/60.csv	Henri Leconte
nt-4022	which one has a larger width, 8 or 21?	csv/204-csv/206.csv	8
nt-4023	which team won the most games in london after 2005?	csv/203-csv/15.csv	Western
nt-4025	what is the number of countries that had no gold medals?	csv/204-csv/248.csv	7
nt-4026	how many games did spicy horse develop in total?	csv/203-csv/836.csv	5
nt-4027	how many episodes was charmaine sheh on in the variety show super trio 2: movie buff champions	csv/203-csv/631.csv	18
nt-4029	which year featured the license plate with the least characters?	csv/203-csv/82.csv	1955
nt-4032	which lifts have a vertical rise of more than 1,000?	csv/204-csv/907.csv	Magic Mile Express|Palmer Express|Jeff Flood Express (Still Creek Basin)
nt-4033	what is the most we scored in a single game?	csv/204-csv/318.csv	4
nt-4034	how many games did not have at least 15,000 in attendance?	csv/204-csv/467.csv	3
nt-4035	the 27 march 1977 and the 20 june 1982 games each resulted in a score of what?	csv/203-csv/793.csv	1-1
nt-4036	what is his/her best ranking season?	csv/204-csv/415.csv	1995/96
nt-4037	who discussed a larger amount of events between matthew and mark?	csv/203-csv/505.csv	Matthew
nt-4040	how many gold's has brazil won?	csv/204-csv/360.csv	10
nt-4041	which competitor was ranked first?	csv/204-csv/712.csv	Valeriy Borchin
nt-4042	who placed first in the 2006 asian games finals??	csv/204-csv/937.csv	Olga Tereshkova
nt-4043	how many non-finishers fates were unseated riders?	csv/204-csv/561.csv	1
nt-4045	which institutions have higher enrollment than carthage college?	csv/204-csv/842.csv	Augustana College|Benedictine University|Elmhurst College|Fontbonne University|North Central College
nt-4047	how many counties gave bush at least 60 percent of the vote?	csv/204-csv/606.csv	7
nt-4048	in how many places were the records made?	csv/203-csv/102.csv	5
nt-4051	besides france, which other nation ranked 5th at the 1997 world taekwondo championships?	csv/203-csv/548.csv	Iran
nt-4052	what player was picked directly above calpito?	csv/204-csv/263.csv	William Antonio
nt-4053	how many airports are listed?	csv/203-csv/340.csv	10
nt-4054	how many districts are in the province of kunduz?	csv/204-csv/704.csv	7
nt-4056	what is the number difference between the total amount of executions in persona vs. executions in effigie?	csv/203-csv/303.csv	6
nt-4057	the total number of medals won by australia was how many?	csv/203-csv/707.csv	85
nt-4059	what was the last year of harald v of norway's reign?	csv/203-csv/640.csv	1962
nt-4061	how many games did the barrage play in july and august?	csv/203-csv/853.csv	8
nt-4062	how many singles did kitty wells release before 1952?	csv/204-csv/500.csv	2
nt-4064	smolenski-1 is operational until december 2022, but smolensk-2 is only operational until what month and year?	csv/203-csv/78.csv	July 2015
nt-4065	how many times was the round result higher than 11th?	csv/204-csv/115.csv	6
nt-4066	how many clubs entered competition after 1945?	csv/204-csv/959.csv	6
nt-4067	how many candidates received at least 100,000 votes?	csv/204-csv/951.csv	4
nt-4068	who has won the league the most?	csv/204-csv/874.csv	Budivelnyk
nt-4069	total number of parties who lost seats in the argentine chamber of deputies in the legislative election of 1930	csv/204-csv/982.csv	6
nt-4070	how many matches were in 2005-2006?	csv/204-csv/885.csv	3
nt-4071	how many years difference is there between the listings for bass boarding house and ora blanchard house?	csv/203-csv/649.csv	8
nt-4072	how many countries did not earn silver medals?	csv/204-csv/297.csv	3
nt-4073	in the first 10 years of his reign, how many encyclicals did pope pius ix issue?	csv/204-csv/265.csv	14
nt-4074	in 1926 brazilian football,aside from the first place team, what other teams had winning records?	csv/203-csv/654.csv	Auto|Corinthians|Santos
nt-4075	which rider scored more than 16 points but less than 25?	csv/203-csv/35.csv	Marcellino Lucchi
nt-4076	whats the percentage of difference between the frog and zebra fish?	csv/204-csv/358.csv	4%
nt-4077	which lake is located at an elevation above 193m?	csv/203-csv/302.csv	Lake Maggiore
nt-4078	what is the highest place that is listed in the table?	csv/204-csv/415.csv	1st
nt-4079	what is the difference in the amount of home games won versus home games lost for werder bremen?	csv/204-csv/985.csv	4
nt-4080	what country has the most start records?	csv/203-csv/829.csv	Germany
nt-4081	in which year was the percentage of those without religion at least 20%?	csv/203-csv/857.csv	2011
nt-4082	who was the last player to be transferred this season?	csv/204-csv/539.csv	Tiago Pinto
nt-4083	how many episode total are there?	csv/204-csv/768.csv	11
nt-4084	how many drivers were italian?	csv/204-csv/538.csv	2
nt-4085	which county is listed before meath?	csv/204-csv/777.csv	Kilkenny
nt-4086	how long is die slow in terms of time?	csv/203-csv/353.csv	4:00
nt-4087	what number of years did john hailey serve?	csv/203-csv/93.csv	0
nt-4088	what is the number of managers from new zealand?	csv/204-csv/567.csv	7
nt-4089	how many players have the ncaa listed as their league?	csv/203-csv/455.csv	2
nt-4091	how many players played more than 10 matches?	csv/204-csv/154.csv	3
nt-4092	how many european baseball championship gold medals does italy need in order to have the same total amount of any type of medal as netherlands?	csv/204-csv/107.csv	10
nt-4093	what two locations only provide military flight training school?	csv/204-csv/102.csv	Kowaires Military Airbase|Menagh Military Airbase
nt-4096	which had the highest individual number?	csv/203-csv/411.csv	Antholz-Anterselva, Italy
nt-4098	which area in ranked first in population in 2012?	csv/203-csv/642.csv	Panorama Hills
nt-4101	who has more number one singles, ed sheeran or ace wilder?	csv/204-csv/333.csv	Ed Sheeran
nt-4102	in the 1974-75 golden seals hockey season, how many draft picks were chosen after the third round?	csv/204-csv/385.csv	5
nt-4103	frank churchill is above whom	csv/203-csv/17.csv	Allen Davey
nt-4104	from what country did the last place compete for?	csv/204-csv/160.csv	Japan
nt-4105	how many episodes aired in february?	csv/201-csv/24.csv	4
nt-4107	who is the only person to rank from jamaica?	csv/204-csv/902.csv	Janelle Atkinson
nt-4109	which is the only team that chile was faster than in cycling at the 1996 summer olympics men's team pursuit?	csv/204-csv/735.csv	Colombia
nt-4110	which touchstone energy 300 top 10 driver also came in first at the auto club 300?	csv/202-csv/131.csv	Matt Kenseth
nt-4111	tell me a game that had a total score above 4.	csv/204-csv/146.csv	Burscough
nt-4114	joe hennessy and finbarr delaney both scored how many points?	csv/204-csv/952.csv	14
nt-4115	how long did zhao dan appear in films?	csv/204-csv/707.csv	26 years
nt-4116	which episode was titled i want to let her attend school?	csv/204-csv/768.csv	Ep. 4
nt-4117	which was the longest nato operation in terms of time?	csv/204-csv/313.csv	Operation Joint Forge
nt-4118	what is the formula for the compound that has a density of only 3.74 g/cm^3?	csv/203-csv/613.csv	PaCl5
nt-4120	which year held the most competitions?	csv/203-csv/429.csv	2012
nt-4121	what year only had one other finalist?	csv/204-csv/655.csv	2002
nt-4122	what comes after susie	csv/204-csv/309.csv	Mark 1
nt-4123	what country has the last listed aircraft?	csv/204-csv/710.csv	France
nt-4124	what is the difference between the value of 0.01 in 2008 than that if 0.01 in 2002?	csv/204-csv/44.csv	400
nt-4126	which model has the highest 'length of use' to 'last of whiteness' ratio?	csv/204-csv/625.csv	Crest Whitestrips Supreme
nt-4127	which has a limiting magnitude higher than coast visible, chara array or coast infrared?	csv/203-csv/279.csv	CHARA Array
nt-4128	which type of hospitals are the same as grossmont hospital?	csv/203-csv/216.csv	General Acute Care
nt-4129	james i and james ii both died at what age?	csv/203-csv/876.csv	68
nt-4130	what is the number of communities with no target date listed?	csv/204-csv/321.csv	6
nt-4131	what was the only election with more than 450,000 popular votes?	csv/203-csv/558.csv	2003
nt-4133	david oliver made his debut in 2006 by placing 5th in what competition?	csv/203-csv/192.csv	IAAF World Athletics Final
nt-4134	which countries won at least six bronze medals?	csv/204-csv/727.csv	United States|Austria
nt-4135	october 26, 1946 notre dame scores 41 points faints iowa. what other team did nd score 41 points against?	csv/204-csv/157.csv	Tulane
nt-4137	what is the number of shows on the list?	csv/203-csv/543.csv	7
nt-4140	in how many consecutive games was ty lawson the player with the most assists?	csv/204-csv/833.csv	4
nt-4141	how many points did leicester city score?	csv/203-csv/184.csv	2
nt-4143	how many games did the 201213 austin peay state governors basketball team win?	csv/204-csv/436.csv	9
nt-4144	are the years in a consecutive order?	csv/204-csv/141.csv	No
nt-4145	hosei won in 1964. who won the next year?	csv/204-csv/19.csv	Waseda University
nt-4146	what year had the least number of contestants?	csv/203-csv/872.csv	1965
nt-4147	the total number of players picked	csv/204-csv/140.csv	7
nt-4148	how long after the song was released in france was it released in the united states?	csv/204-csv/17.csv	7 days
nt-4149	what is the name of the top horse's trainer?	csv/204-csv/13.csv	Bob Baffert
nt-4150	what country had more winning riders than italy?	csv/204-csv/253.csv	France
nt-4151	what operational date is next to zuse z3?	csv/204-csv/577.csv	May 1941
nt-4152	who is the only player to have a negative yard average?	csv/203-csv/8.csv	Raymond Philyaw
nt-4153	which of the players listed had the least number of years in the nba?	csv/203-csv/622.csv	Mark Madsen
nt-4154	how many entrants have names that contain the word "team"?	csv/203-csv/1.csv	3
nt-4155	how many titles were made under the network of fuji tv?	csv/203-csv/133.csv	11
nt-4157	what is the number of nationalities listed in the table?	csv/204-csv/173.csv	14
nt-4158	how many consecutive games were played in houston, tx?	csv/203-csv/636.csv	3
nt-4159	are the dates in a consecutive order?	csv/204-csv/329.csv	YES
nt-4160	what was the last election to have under 35% of the popular votes?	csv/203-csv/558.csv	1999
nt-4162	what was the most points scored by cardiff city?	csv/203-csv/368.csv	3
nt-4164	is the number of enemy aircraft more or less than the other foes combined?	csv/204-csv/353.csv	more
nt-4165	zwicker faced tom hubert on october 15th, 2005, who did he face before him?	csv/204-csv/461.csv	Denis Hall
nt-4166	the least number of kilometres traveled was what number?	csv/203-csv/27.csv	402,026
nt-4167	who produced the last track of the album?	csv/203-csv/38.csv	Al West
nt-4169	did tianjin teda or qingdao jonoon have a higher average attendance?	csv/203-csv/581.csv	Tianjin Teda
nt-4170	what is the number of liningrad locations?	csv/203-csv/78.csv	4
nt-4171	how long did the team stay in first place?	csv/203-csv/783.csv	2 years
nt-4172	on what date was the first episode broadcast?	csv/204-csv/958.csv	8 April 2012
nt-4173	at the women's 200 meter individual medley sm10 event at the 2012 summer paralympics, who finished first?	csv/204-csv/422.csv	Sophie Pascoe
nt-4174	what were the total number of times the u.s. open was the tournament?	csv/203-csv/473.csv	2
nt-4176	what is the number of silver medals awarded to argentina?	csv/204-csv/211.csv	7
nt-4177	does churchill united have more or less titles than falcons 2000?	csv/203-csv/664.csv	More
nt-4178	what is the code for a unisex restroom?	csv/203-csv/130.csv	U+1F6BB
nt-4179	what is the difference between marcellino lucchi's points and max biaggi's points?	csv/203-csv/35.csv	5
nt-4180	the name of the register who is on top of the data table	csv/203-csv/649.csv	Arnold Trail to Quebec
nt-4181	how many buildings had alfred waterhouse as their architect?	csv/204-csv/872.csv	3
nt-4182	what is the rank number of stefan shalamanov in the slalom event	csv/204-csv/169.csv	23
nt-4183	where is the largest lake located?	csv/204-csv/341.csv	Van, Bitlis
nt-4184	which round had the most miles?	csv/204-csv/888.csv	Hancock
nt-4187	how many different passenger baseplates for vehicle registration have been used in vermont?	csv/203-csv/498.csv	8
nt-4188	how many intervals had more than 30 steps?	csv/203-csv/445.csv	6
nt-4189	who was the only director to begin work in the 1950's?	csv/203-csv/141.csv	A.N. Jha
nt-4190	how much larger was the attendance on 11/25/2013 than 12/21/2013?	csv/204-csv/168.csv	4368
nt-4191	what was the date of the last game?	csv/203-csv/793.csv	20 June 1982
nt-4192	how many stations originate in columbia?	csv/204-csv/863.csv	3
nt-4193	did the cd single come out before the digital ep?	csv/204-csv/17.csv	Yes
nt-4194	give the number of ships that were launched in 1878.	csv/203-csv/235.csv	7
nt-4195	what was the first album released?	csv/203-csv/686.csv	The Alarm (EP)
nt-4196	what is the total number of her 2nd place finishes on the list?	csv/204-csv/607.csv	3
nt-4198	which monarch had the most marriages?	csv/203-csv/876.csv	James III 1291-1295
nt-4199	which date had at least 55 casualties?	csv/203-csv/386.csv	6 May 1943
nt-4200	by how many chart positions higher did "revolving door" peak in the uk compared to the peak position of "drowning" in the uk?	csv/201-csv/48.csv	27
nt-4202	how many winners won in semple stadium?	csv/204-csv/716.csv	7
nt-4203	how many republicans are listed as representatives?	csv/203-csv/400.csv	4
nt-4204	how many american riders were present?	csv/203-csv/439.csv	3
nt-4205	how long from the first election date did the elections go on?	csv/204-csv/28.csv	16 years
nt-4207	how many players were not signed from the academy?	csv/204-csv/753.csv	28
nt-4208	who played the most amount of matches?	csv/203-csv/221.csv	Archie Thompson
nt-4209	next to merritt, who was the top scorer?	csv/204-csv/292.csv	Cobi Crispin
nt-4210	what is the total number of ionizations of iron?	csv/204-csv/39.csv	6
nt-4212	the total number of games played at war memorial stadium was how many?	csv/203-csv/775.csv	7
nt-4213	what movie grossed the most amount of money in one weekend?	csv/203-csv/180.csv	The Dark Knight
nt-4214	how many records are on the table?	csv/203-csv/843.csv	8
nt-4215	what other movie did he star in the year he starred in street angle?	csv/204-csv/707.csv	Crossroads
nt-4216	which nationality has the least players?	csv/203-csv/455.csv	Russia
nt-4217	are more teams from brisbane or townsville?	csv/204-csv/661.csv	Brisbane
nt-4218	what is the total amount of goals from all people?	csv/204-csv/340.csv	485
nt-4219	which country had the most athletes?	csv/204-csv/893.csv	Spain
nt-4220	which album was released later, beautiful, or j'adore?	csv/203-csv/276.csv	j'Adore
nt-4221	was the average speed in the year 2011 of the indycar series above or below the average speed of the year before?	csv/203-csv/99.csv	below
nt-4222	which residential neighborhood has the least area?	csv/203-csv/642.csv	Chinatown
nt-4223	in how many years were there no liberal councillors?	csv/204-csv/349.csv	8
nt-4224	tell me the number of face off maps.	csv/204-csv/587.csv	5
nt-4225	what were the total number of platinum albums released on the sisu label?	csv/203-csv/325.csv	2
nt-4226	what type of sutures are no longer used in the u.k. for human surgery?	csv/204-csv/537.csv	Chromic catgut
nt-4227	how many songs are longer than 3:00?	csv/203-csv/701.csv	10
nt-4228	how many groups of wrestlers are listed?	csv/203-csv/565.csv	34
nt-4229	what is the name of the episode previous to computer school blues?	csv/203-csv/758.csv	"So You Want to Be a Superstar" / "Usagi Learns a Lesson! The Road to Stardom is Tough" "Usagi hansei! Sutā no michi wa kibishii" (うさぎ反省!スターの道はきびしい)
nt-4230	which country has the most bronze medals?	csv/204-csv/75.csv	Italy
nt-4231	which ramps are not signed?	csv/204-csv/888.csv	US 522 south - Berkeley Springs, WV|Limestone Road north|Virginia Avenue to US 522 north
nt-4232	what are the total numbers of letters used in the last poetry prize?	csv/204-csv/685.csv	18
nt-4234	from where did 'stayin' alive' receive the most accolades?	csv/202-csv/43.csv	Rolling Stone
nt-4236	how many total original works have been published?	csv/204-csv/709.csv	9
nt-4237	where was the first "friendly" competition held?	csv/203-csv/138.csv	Rajamangala Stadium, Bangkok, Thailand
nt-4239	what were the total number of times the championship was held in italy?	csv/203-csv/60.csv	2
nt-4240	how many groups had more than 100 members?	csv/203-csv/266.csv	3
nt-4241	how many competitors were from the soviet union?	csv/204-csv/912.csv	3
nt-4242	which two players had the least number of goals?	csv/204-csv/340.csv	Tony Coton|David James
nt-4243	who weighed the most?	csv/204-csv/769.csv	Jioke
nt-4245	which athlete had the best mark before renate culmberger?	csv/203-csv/865.csv	Tamara Press
nt-4246	which diocese has the largest area under its jurisdiction?	csv/204-csv/10.csv	San Juan de la Maguana
nt-4247	luis serrado and jose camacho both drove what time of car in the race?	csv/204-csv/538.csv	Peugeot 206 S1600
nt-4249	what playoff result occurred the most?	csv/204-csv/463.csv	Did not qualify
nt-4250	how many stamp sets had at least 50,000 issued?	csv/203-csv/153.csv	4
nt-4252	what was the name of the next spec ops mission release after arctic recon?	csv/204-csv/587.csv	Vertigo
nt-4253	how long was the longest presidential action by any president of finland?	csv/204-csv/488.csv	25 years, 332 days
nt-4256	is our lady of loretto listed above or below the holy spirit?	csv/203-csv/274.csv	below
nt-4257	what was the first census that saw a russian population of over 2,000?	csv/204-csv/257.csv	1939 census
nt-4258	which nation finished higher in 2000, greenland or mexico?	csv/204-csv/408.csv	Greenland
nt-4259	who were the opponents in the first and second round?	csv/204-csv/605.csv	Rába ETO Győr|PSV Eindhoven
nt-4260	what driver placed last?	csv/203-csv/452.csv	Dan Clarke
nt-4261	which month(s) aired at least four titles or more?	csv/203-csv/685.csv	October|November|February
nt-4262	how many locomotives were scrapped?	csv/203-csv/213.csv	3
nt-4265	how many total tournaments has he won?	csv/203-csv/151.csv	10
nt-4266	what was the last team he raced for?	csv/204-csv/192.csv	Team BMW Motorsport
nt-4267	how many sites were listed as historical before 1980?	csv/204-csv/423.csv	12
nt-4270	which team won in the game in which the highest number of points was scored?	csv/204-csv/941.csv	San Antonio Spurs
nt-4271	how many games did the hoyas score 50 or more points?	csv/204-csv/36.csv	5
nt-4272	which type of terrain is listed the most?	csv/204-csv/312.csv	Plain stage
nt-4273	who did the green bay packers and chicago bears pick first?	csv/203-csv/417.csv	Javon Walker|Marc Colombo
nt-4274	how long did it take for jan urfer to complete run 2?	csv/203-csv/358.csv	59.10
nt-4275	how many representatives are republican?	csv/204-csv/887.csv	26
nt-4276	what is the number of fans in attendance at the game held at mile high stadium?	csv/203-csv/672.csv	74,965
nt-4277	what is the total number of countries on the chart?	csv/203-csv/663.csv	95
nt-4278	what song earned the most points?	csv/203-csv/862.csv	"Yavo Yom"
nt-4279	was marco loughran's time more or less than ashley delaney's time?	csv/204-csv/29.csv	more
nt-4280	list each representative from conservative party	csv/203-csv/345.csv	Glenlyon Campbell|Duncan Cameron|Sam Hughes
nt-4283	what was the next movie zhao dan starred in after crossroads?	csv/204-csv/707.csv	Far Away Love
nt-4284	which device has the least iops	csv/204-csv/152.csv	Simple SLC SSD
nt-4286	which terminal was longer (quay length) than terminal 8 west?	csv/203-csv/196.csv	Terminal 9 South (CT9S)
nt-4287	between january, october and december which month had the most rainfall?	csv/201-csv/37.csv	October
nt-4288	what is the last competition listed on the table?	csv/203-csv/5.csv	UEFA Europa League
nt-4289	in 1906, how many total rolling stock vehicles were in service?	csv/203-csv/19.csv	12
nt-4290	what year was the film polio water released?	csv/200-csv/1.csv	1995
nt-4291	which year were there less than 672 contestants?	csv/203-csv/872.csv	1965
nt-4292	what was the name of the player who accomplished this in 1999 but played for the boston red sox?	csv/203-csv/549.csv	Nomar Garciaparra
nt-4294	how many songs were a "single-only release"?	csv/203-csv/426.csv	3
nt-4296	how many have a max speed of 20 but are only dual brakes?	csv/204-csv/131.csv	1
nt-4297	what is the number of games won by brazil during the month of march 1982?	csv/204-csv/814.csv	1
nt-4298	who placed first in the 2008 canadian grand prix?	csv/203-csv/52.csv	Robert Kubica
nt-4299	how long has kalakaua middle school been erected?	csv/203-csv/416.csv	86 years
nt-4300	name the country that had two swimmers that placed in consecutive spots.	csv/204-csv/433.csv	Mexico
nt-4301	which composer is listed below pete doherty?	csv/204-csv/969.csv	Alexander Glazunov
nt-4302	how many months had a record high of 111 degrees?	csv/201-csv/22.csv	3
nt-4303	how many more runs does john have than albert?	csv/204-csv/154.csv	127
nt-4304	how many titles do not have an album?	csv/204-csv/613.csv	2
nt-4305	which division comes after división de honor?	csv/204-csv/636.csv	Primera Nacional
nt-4306	what has zip code 80110, downtown or dos?	csv/204-csv/279.csv	Downtown
nt-4307	when will the next solar saros be after the may 24, 2199 solar saros occurs?	csv/204-csv/206.csv	June 5, 2217
nt-4308	what was the date of the last tournament?	csv/204-csv/47.csv	May 18, 2013
nt-4309	how tall is it to the top of the ids tower in feet?	csv/203-csv/105.csv	792
nt-4310	what month were the most games played?	csv/203-csv/672.csv	October
nt-4311	what was the difference in laps between position 1 and position 24?	csv/203-csv/161.csv	19
nt-4312	in what year did he win the most titles?	csv/204-csv/399.csv	1990
nt-4313	the artist with the first letter k	csv/203-csv/430.csv	Kasia Nova
nt-4314	how many games were produced in 1984?	csv/204-csv/121.csv	4
nt-4315	what occupation was shared by more than 2 contestants?	csv/203-csv/446.csv	Student
nt-4316	which opponent team had the most wins?	csv/203-csv/442.csv	Romania
nt-4317	how much higher, in feet, is marmolada than vernel?	csv/202-csv/80.csv	649
nt-4319	what was the difference between her qualifying scores for balance beam between boston and philadelphia?	csv/204-csv/975.csv	0.400
nt-4320	how many attended the june 22 game?	csv/203-csv/471.csv	15,125
nt-4321	what paul nix or hal baird coach in 1986?	csv/203-csv/593.csv	Hal Baird
nt-4322	which date had the most attendance?	csv/203-csv/598.csv	September 12
nt-4323	what was the number of cyclists from heat 2?	csv/204-csv/155.csv	8
nt-4324	how many different people are a part of the lead vocals on this album?	csv/204-csv/932.csv	16
nt-4325	which number did the san antonio spurs have the same number of points as the washington bullets?	csv/204-csv/941.csv	21
nt-4326	which year did western division had the larger win	csv/204-csv/32.csv	2010
nt-4327	what were the total amount of times minsk is listed as a location?	csv/203-csv/208.csv	3
nt-4328	what is the name of the last song on the album?	csv/203-csv/38.csv	"Teenage Thug" (Bonus Track)
nt-4329	date of the last encyclical whose subject contained the word "pontificate"	csv/204-csv/265.csv	5 August 1871
nt-4330	what party was the last provincial representative of gilbert plains?	csv/203-csv/345.csv	Liberal-Progressive
nt-4331	name a country listed in the table, other than india?	csv/203-csv/497.csv	Nepal
nt-4332	what was the total number of medals received by the nations ranked #11?	csv/203-csv/548.csv	5
nt-4334	what model was in service the least?	csv/204-csv/295.csv	GKN Aquatrack
nt-4335	which party has won the most?	csv/203-csv/398.csv	INC
nt-4336	how many players were taller than van hatchell?	csv/204-csv/526.csv	7
nt-4337	between 2006-2011, which subdivision had the largest change in population? (%)	csv/203-csv/834.csv	Milton
nt-4339	who is the top nation?	csv/204-csv/211.csv	Brazil
nt-4341	in what season did they finish in first place?	csv/204-csv/79.csv	1997/98
nt-4343	when was the last recorded wolf non-fatal wolf attack in the united states	csv/204-csv/708.csv	August 24, 2013
nt-4344	who was coach before tilden campbell?	csv/203-csv/577.csv	Dixie Howell
nt-4346	what is the number of mclaren-ford constructors?	csv/203-csv/804.csv	2
nt-4347	give the number of players covered by the table.	csv/203-csv/621.csv	16
nt-4348	what is the company with the highest revenue in the automotive industry?	csv/203-csv/83.csv	Volkswagen Group
nt-4349	in how many counties in new york did kerry win at least 50% of the popular vote?	csv/204-csv/606.csv	18
nt-4350	tell me what album had the most sold.	csv/204-csv/949.csv	Vain elämää
nt-4351	how many medici served after lorenzo the magnificent?	csv/203-csv/421.csv	6
nt-4352	how many gold and silver medals did germany win?	csv/203-csv/707.csv	44
nt-4353	which jurisdiction is listed the most?	csv/204-csv/87.csv	S.D. Miss.
nt-4354	what boat builder created the hie after the hirondelle?	csv/204-csv/33.csv	Williams & Nixon, Deganwy
nt-4355	did ajax score more points than porto?	csv/204-csv/510.csv	No
nt-4356	who did they play after florida state seminoles?	csv/204-csv/11.csv	UCF Knights
nt-4357	how many boats were launched after april 1945?	csv/204-csv/522.csv	19
nt-4358	what is the total number of years andorra competed?	csv/204-csv/437.csv	2
nt-4360	who was the only player to be picked in round nine?	csv/203-csv/455.csv	Fredrik Johansson
nt-4361	what was the title of the episode shown before "unpaid debts"?	csv/203-csv/349.csv	"Family Business"
nt-4363	who was the winning captain the last time the competition was held at the gaelic grounds venue?	csv/204-csv/716.csv	Patrick Donnellan
nt-4364	names of players who were exactly 6 feet, 4 inches tall, but did not weight over 200 pounds	csv/204-csv/526.csv	Van Hatchell|D.J. Johnston
nt-4365	who perfomed the most number of laps, marco simoncelli or hiroshi aoyama?	csv/204-csv/352.csv	Marco Simoncelli
nt-4366	which conferences had 2 quarterfinal wins each?	csv/203-csv/187.csv	Ivy League|Independent
nt-4367	what is the total current listing of names on this chart?	csv/204-csv/423.csv	23
nt-4368	how many point is tony kanaan	csv/204-csv/175.csv	36
nt-4369	was the sandia peak tramway innagurate before or after the 3s aerial tramway?	csv/203-csv/457.csv	before
nt-4370	what is the only community to be less then 30 acres?	csv/204-csv/251.csv	Truro 27C
nt-4371	who had more points takaji mori or junji kawano?	csv/203-csv/456.csv	Takaji Mori
nt-4372	in which year was cyber nations released?	csv/204-csv/700.csv	2006
nt-4373	which year is the last qual on the chart	csv/204-csv/609.csv	1968
nt-4374	who is the opponent listed after japan?	csv/204-csv/130.csv	Bank
nt-4375	which game had the least number of people in attendance?	csv/204-csv/146.csv	Burscough
nt-4376	which game did georgia score the largest amount of points in?	csv/203-csv/809.csv	September 2
nt-4377	how long did it take number 71 to retire?	csv/203-csv/19.csv	24
nt-4378	what is the total number of awards that the film won or was nominated for?	csv/203-csv/650.csv	12
nt-4380	how many teams had only two drivers?	csv/204-csv/864.csv	15
nt-4385	adam lyth has the lowest strike rate listed, who has the next lowest strike rate listed?	csv/203-csv/226.csv	David Wainwright
nt-4386	which country had the largest number of points?	csv/204-csv/954.csv	Canada
nt-4387	how many championships did roche win with newcombe?	csv/204-csv/196.csv	16
nt-4388	how many viewers watched episode 6?	csv/204-csv/449.csv	0.982
nt-4389	which surname on the list belongs to the smallest number of people?	csv/203-csv/573.csv	Wilson
nt-4391	what publication scored the least?	csv/204-csv/692.csv	GamePro.com
nt-4392	kode-tv and wsil-tv both are a part of which network?	csv/204-csv/601.csv	ABC
nt-4393	how many tons of displacement does type b have?	csv/203-csv/764.csv	940 tons
nt-4394	which is the year that has a gross domestic product more than 8,114 but less than 21,783 in gross domestic product?	csv/201-csv/7.csv	2000
nt-4395	what date was listed before june 28th?	csv/204-csv/569.csv	31 May
